"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
30,189,"RWA","Rwanda",1,"Amajyaruguru",2,"Gakenke",30,"Muhondo","Sector","Sector",NA,NA
31,189,"RWA","Rwanda",1,"Amajyaruguru",2,"Gakenke",31,"Muyongwe","Sector","Sector",NA,NA
32,189,"RWA","Rwanda",1,"Amajyaruguru",2,"Gakenke",32,"Muzo","Sector","Sector",NA,NA
33,189,"RWA","Rwanda",1,"Amajyaruguru",2,"Gakenke",33,"Nemba","Sector","Sector",NA,NA
34,189,"RWA","Rwanda",1,"Amajyaruguru",2,"Gakenke",34,"Ruli","Sector","Sector",NA,NA
35,189,"RWA","Rwanda",1,"Amajyaruguru",2,"Gakenke",35,"Rusasa","Sector","Sector",NA,NA
36,189,"RWA","Rwanda",1,"Amajyaruguru",2,"Gakenke",36,"Rushashi","Sector","Sector",NA,NA
37,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",37,"Bukure","Sector","Sector",NA,NA
38,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",38,"Bwisige","Sector","Sector",NA,NA
39,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",39,"Byumba","Sector","Sector",NA,NA
40,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",40,"Cyumba","Sector","Sector",NA,NA
41,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",41,"Giti","Sector","Sector",NA,NA
42,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",42,"Kageyo","Sector","Sector",NA,NA
43,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",43,"Kaniga","Sector","Sector",NA,NA
44,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",44,"Manyagiro","Sector","Sector",NA,NA
45,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",45,"Miyove","Sector","Sector",NA,NA
46,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",46,"Mukarange","Sector","Sector",NA,NA
47,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",47,"Muko","Sector","Sector",NA,NA
48,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",48,"Mutete","Sector","Sector",NA,NA
49,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",49,"Nyamiyaga","Sector","Sector",NA,NA
50,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",50,"Nyankenke","Sector","Sector",NA,NA
51,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",51,"Rubaya","Sector","Sector",NA,NA
52,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",52,"Rukomo","Sector","Sector",NA,NA
53,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",53,"Rushaki","Sector","Sector",NA,NA
54,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",54,"Rutare","Sector","Sector",NA,NA
55,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",55,"Ruvune","Sector","Sector",NA,NA
56,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",56,"Rwamiko","Sector","Sector",NA,NA
57,189,"RWA","Rwanda",1,"Amajyaruguru",3,"Gicumbi",57,"Shangasha","Sector","Sector",NA,NA
58,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",58,"Busogo","Sector","Sector",NA,NA
59,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",59,"Cyuve","Sector","Sector",NA,NA
60,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",60,"Gacaca","Sector","Sector",NA,NA
61,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",61,"Gashaki","Sector","Sector",NA,NA
62,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",62,"Gataraga","Sector","Sector",NA,NA
63,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",63,"Kimonyi","Sector","Sector",NA,NA
64,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",64,"Kinigi","Sector","Sector",NA,NA
65,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",65,"Muhoza","Sector","Sector",NA,NA
66,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",66,"Muko","Sector","Sector",NA,NA
67,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",67,"Musanze","Sector","Sector",NA,NA
68,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",68,"Nkotsi","Sector","Sector",NA,NA
69,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",69,"Nyange","Sector","Sector",NA,NA
70,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",70,"Remera","Sector","Sector",NA,NA
71,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",71,"Rwaza","Sector","Sector",NA,NA
72,189,"RWA","Rwanda",1,"Amajyaruguru",4,"Musanze",72,"Shingiro","Sector","Sector",NA,NA
73,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",73,"Base","Sector","Sector",NA,NA
74,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",74,"Burega","Sector","Sector",NA,NA
75,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",75,"Bushoki","Sector","Sector",NA,NA
76,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",76,"Buyoga","Sector","Sector",NA,NA
77,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",77,"Cyinzuzi","Sector","Sector",NA,NA
78,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",78,"Cyungo","Sector","Sector",NA,NA
79,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",79,"Kinihira","Sector","Sector",NA,NA
80,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",80,"Kisaro","Sector","Sector",NA,NA
81,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",81,"Masoro","Sector","Sector",NA,NA
82,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",82,"Mbogo","Sector","Sector",NA,NA
83,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",83,"Murambi","Sector","Sector",NA,NA
84,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",84,"Ngoma","Sector","Sector",NA,NA
85,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",85,"Ntarabana","Sector","Sector",NA,NA
86,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",86,"Rukozo","Sector","Sector",NA,NA
87,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",87,"Rusiga","Sector","Sector",NA,NA
88,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",88,"Shyorongi","Sector","Sector",NA,NA
89,189,"RWA","Rwanda",1,"Amajyaruguru",5,"Rulindo",89,"Tumba","Sector","Sector",NA,NA
90,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",90,"Gikonko","Sector","Sector",NA,NA
91,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",91,"Gishubi","Sector","Sector",NA,NA
92,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",92,"Kansi","Sector","Sector",NA,NA
93,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",93,"Kibirizi","Sector","Sector",NA,NA
94,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",94,"Kigembe","Sector","Sector",NA,NA
95,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",95,"Mamba","Sector","Sector",NA,NA
96,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",96,"Muganza","Sector","Sector",NA,NA
97,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",97,"Mugombwa","Sector","Sector",NA,NA
98,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",98,"Mukindo","Sector","Sector",NA,NA
99,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",99,"Musha","Sector","Sector",NA,NA
100,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",100,"Ndora","Sector","Sector",NA,NA
101,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",101,"Nyanza","Sector","Sector",NA,NA
102,189,"RWA","Rwanda",2,"Amajyepfo",6,"Gisagara",102,"Save","Sector","Sector",NA,NA
103,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",103,"Gishamvu","Sector","Sector",NA,NA
104,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",104,"Huye","Sector","Sector",NA,NA
105,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",105,"Karama","Sector","Sector",NA,NA
106,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",106,"Kigoma","Sector","Sector",NA,NA
107,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",107,"Kinazi","Sector","Sector",NA,NA
108,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",108,"Maraba","Sector","Sector",NA,NA
109,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",109,"Mbazi","Sector","Sector",NA,NA
110,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",110,"Mukura","Sector","Sector",NA,NA
111,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",111,"Ngoma","Sector","Sector",NA,NA
112,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",112,"Rudashya","Sector","Sector",NA,NA
113,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",113,"Ruhashya","Sector","Sector",NA,NA
114,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",114,"Rusatira","Sector","Sector",NA,NA
115,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",115,"Rwaniro","Sector","Sector",NA,NA
116,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",116,"Simbi","Sector","Sector",NA,NA
117,189,"RWA","Rwanda",2,"Amajyepfo",7,"Huye",117,"Tumba","Sector","Sector",NA,NA
118,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",118,"Gacurabwenge","Sector","Sector",NA,NA
119,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",119,"Karama","Sector","Sector",NA,NA
120,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",120,"Kayenzi","Sector","Sector",NA,NA
121,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",121,"Kayumbu","Sector","Sector",NA,NA
122,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",122,"Mugina","Sector","Sector",NA,NA
123,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",123,"Musambira","Sector","Sector",NA,NA
124,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",124,"Ngamba","Sector","Sector",NA,NA
125,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",125,"Nyamiyaga","Sector","Sector",NA,NA
126,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",126,"Nyarubaka","Sector","Sector",NA,NA
127,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",127,"Rugarika","Sector","Sector",NA,NA
128,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",128,"Rukoma","Sector","Sector",NA,NA
129,189,"RWA","Rwanda",2,"Amajyepfo",8,"Kamonyi",129,"Runda","Sector","Sector",NA,NA
130,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",130,"Cyeza","Sector","Sector",NA,NA
131,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",131,"Kabacuzi","Sector","Sector",NA,NA
132,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",132,"Kibangu","Sector","Sector",NA,NA
133,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",133,"Kiyumba","Sector","Sector",NA,NA
134,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",134,"Muhanga","Sector","Sector",NA,NA
135,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",135,"Mushishiro","Sector","Sector",NA,NA
136,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",136,"Nyabinoni","Sector","Sector",NA,NA
137,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",137,"Nyamabuye","Sector","Sector",NA,NA
138,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",138,"Nyarusange","Sector","Sector",NA,NA
139,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",139,"Rongi","Sector","Sector",NA,NA
140,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",140,"Rugendabari","Sector","Sector",NA,NA
141,189,"RWA","Rwanda",2,"Amajyepfo",9,"Muhanga",141,"Shyogwe","Sector","Sector",NA,NA
142,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",142,"Buruhukiro","Sector","Sector",NA,NA
143,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",143,"Cyanika","Sector","Sector",NA,NA
144,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",144,"Gasaka","Sector","Sector",NA,NA
145,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",145,"Gatare","Sector","Sector",NA,NA
146,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",146,"Kaduha","Sector","Sector",NA,NA
147,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",147,"Kamegeri","Sector","Sector",NA,NA
148,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",148,"Kibirizi","Sector","Sector",NA,NA
149,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",149,"Kibumbwe","Sector","Sector",NA,NA
150,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",150,"Kitabi","Sector","Sector",NA,NA
151,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",151,"Mbazi","Sector","Sector",NA,NA
152,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",152,"Mugano","Sector","Sector",NA,NA
153,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",153,"Musange","Sector","Sector",NA,NA
154,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",154,"Musebeya","Sector","Sector",NA,NA
155,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",155,"Mushubi","Sector","Sector",NA,NA
156,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",156,"Nkomane","Sector","Sector",NA,NA
157,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",157,"Tare","Sector","Sector",NA,NA
158,189,"RWA","Rwanda",2,"Amajyepfo",10,"Nyamagabe",158,"Uwinkingi","Sector","Sector",NA,NA
159,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",159,"Busasamana","Sector","Sector",NA,NA
160,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",160,"Busoro","Sector","Sector",NA,NA
161,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",161,"Cyabakamyi","Sector","Sector",NA,NA
162,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",162,"Kibilizi","Sector","Sector",NA,NA
163,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",163,"Kigoma","Sector","Sector",NA,NA
164,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",164,"Mukingo","Sector","Sector",NA,NA
165,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",165,"Muyira","Sector","Sector",NA,NA
166,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",166,"Ntyazo","Sector","Sector",NA,NA
167,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",167,"Nyagisozi","Sector","Sector",NA,NA
168,189,"RWA","Rwanda",2,"Amajyepfo",11,"Nyanza",168,"Rwabicuma","Sector","Sector",NA,NA
169,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",169,"Busanze","Sector","Sector",NA,NA
170,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",170,"Cyahinda","Sector","Sector",NA,NA
171,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",171,"Kibeho","Sector","Sector",NA,NA
172,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",172,"Kivu","Sector","Sector",NA,NA
173,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",173,"Mata","Sector","Sector",NA,NA
174,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",174,"Muganza","Sector","Sector",NA,NA
175,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",175,"Munini","Sector","Sector",NA,NA
176,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",176,"Ngera","Sector","Sector",NA,NA
177,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",177,"Ngoma","Sector","Sector",NA,NA
178,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",178,"Nyabimata","Sector","Sector",NA,NA
179,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",179,"Nyagisozi","Sector","Sector",NA,NA
180,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",180,"Ruheru","Sector","Sector",NA,NA
181,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",181,"Ruramba","Sector","Sector",NA,NA
182,189,"RWA","Rwanda",2,"Amajyepfo",12,"Nyaruguru",182,"Rusenge","Sector","Sector",NA,NA
183,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",183,"Bweramana","Sector","Sector",NA,NA
184,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",184,"Byimana","Sector","Sector",NA,NA
185,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",185,"Kabagali","Sector","Sector",NA,NA
186,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",186,"Kinazi","Sector","Sector",NA,NA
187,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",187,"Kinihira","Sector","Sector",NA,NA
188,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",188,"Mbuye","Sector","Sector",NA,NA
189,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",189,"Mwendo","Sector","Sector",NA,NA
190,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",190,"Ntongwe","Sector","Sector",NA,NA
191,189,"RWA","Rwanda",2,"Amajyepfo",13,"Ruhango",191,"Ruhango","Sector","Sector",NA,NA
192,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",192,"Gashora","Sector","Sector",NA,NA
193,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",193,"Juru","Sector","Sector",NA,NA
194,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",194,"Kamabuye","Sector","Sector",NA,NA
195,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",195,"Mareba","Sector","Sector",NA,NA
196,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",196,"Mayange","Sector","Sector",NA,NA
197,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",197,"Musenyi","Sector","Sector",NA,NA
198,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",198,"Mwogo","Sector","Sector",NA,NA
199,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",199,"Ngeruka","Sector","Sector",NA,NA
200,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",200,"Ntarama","Sector","Sector",NA,NA
201,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",201,"Nyamata","Sector","Sector",NA,NA
202,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",202,"Nyarugenge","Sector","Sector",NA,NA
203,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",203,"Rilima","Sector","Sector",NA,NA
204,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",204,"Ruhuha","Sector","Sector",NA,NA
205,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",205,"Rweru","Sector","Sector",NA,NA
206,189,"RWA","Rwanda",3,"Iburasirazuba",14,"Bugesera",206,"Shyara","Sector","Sector",NA,NA
207,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",207,"Gasange","Sector","Sector",NA,NA
208,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",208,"Gatsibo","Sector","Sector",NA,NA
209,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",209,"Gitoki","Sector","Sector",NA,NA
210,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",210,"Kabarore","Sector","Sector",NA,NA
211,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",211,"Kageyo","Sector","Sector",NA,NA
212,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",212,"Kiramuruzi","Sector","Sector",NA,NA
213,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",213,"Kiziguro","Sector","Sector",NA,NA
214,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",214,"Muhura","Sector","Sector",NA,NA
215,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",215,"Murambi","Sector","Sector",NA,NA
216,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",216,"Ngarama","Sector","Sector",NA,NA
217,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",217,"Nyagihanga","Sector","Sector",NA,NA
218,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",218,"Remera","Sector","Sector",NA,NA
219,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",219,"Rugarama","Sector","Sector",NA,NA
220,189,"RWA","Rwanda",3,"Iburasirazuba",15,"Gatsibo",220,"Rwimbogo","Sector","Sector",NA,NA
221,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",221,"Gahini","Sector","Sector",NA,NA
222,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",222,"Kabare","Sector","Sector",NA,NA
223,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",223,"Kabarondo","Sector","Sector",NA,NA
224,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",224,"Mukarange","Sector","Sector",NA,NA
225,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",225,"Murama","Sector","Sector",NA,NA
226,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",226,"Murundi","Sector","Sector",NA,NA
227,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",227,"Mwiri","Sector","Sector",NA,NA
228,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",228,"Ndego","Sector","Sector",NA,NA
229,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",229,"Nyamirama","Sector","Sector",NA,NA
230,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",230,"Rukara","Sector","Sector",NA,NA
231,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",231,"Ruramira","Sector","Sector",NA,NA
232,189,"RWA","Rwanda",3,"Iburasirazuba",16,"Kayonza",232,"Rwinkwavu","Sector","Sector",NA,NA
233,189,"RWA","Rwanda",3,"Iburasirazuba",17,"Kirehe",233,"Gahara","Sector","Sector",NA,NA
234,189,"RWA","Rwanda",3,"Iburasirazuba",17,"Kirehe",234,"Gatore","Sector","Sector",NA,NA
235,189,"RWA","Rwanda",3,"Iburasirazuba",17,"Kirehe",235,"Kigarama","Sector","Sector",NA,NA
