"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
266,163,"NGA","Nigeria",14,"Enugu",266,"Igbo-eze North","Local Authority","Local Authority",NA,NA
267,163,"NGA","Nigeria",14,"Enugu",267,"Igbo-eze South","Local Authority","Local Authority",NA,NA
268,163,"NGA","Nigeria",14,"Enugu",268,"Isi-Uzo","Local Authority","Local Authority",NA,NA
269,163,"NGA","Nigeria",14,"Enugu",269,"Nkanu East","Local Authority","Local Authority",NA,NA
270,163,"NGA","Nigeria",14,"Enugu",270,"Nkanu West","Local Authority","Local Authority",NA,NA
271,163,"NGA","Nigeria",14,"Enugu",271,"Nsukka","Local Authority","Local Authority",NA,NA
272,163,"NGA","Nigeria",14,"Enugu",272,"Oji-River","Local Authority","Local Authority",NA,NA
273,163,"NGA","Nigeria",14,"Enugu",273,"Udenu","Local Authority","Local Authority",NA,NA
274,163,"NGA","Nigeria",14,"Enugu",274,"Udi","Local Authority","Local Authority",NA,NA
275,163,"NGA","Nigeria",14,"Enugu",275,"Uzo-Uwani","Local Authority","Local Authority",NA,NA
276,163,"NGA","Nigeria",15,"Federal Capital Territory",276,"Abaji","Local Authority","Local Authority",NA,NA
277,163,"NGA","Nigeria",15,"Federal Capital Territory",277,"AbujaMun","Local Authority","Local Authority",NA,"Abuja Municipal"
278,163,"NGA","Nigeria",15,"Federal Capital Territory",278,"Bwari","Local Authority","Local Authority",NA,NA
279,163,"NGA","Nigeria",15,"Federal Capital Territory",279,"Gwagwala","Local Authority","Local Authority",NA,"Gwagwalada"
280,163,"NGA","Nigeria",15,"Federal Capital Territory",280,"Kuje","Local Authority","Local Authority",NA,NA
281,163,"NGA","Nigeria",15,"Federal Capital Territory",281,"Kwali","Local Authority","Local Authority",NA,NA
282,163,"NGA","Nigeria",16,"Gombe",282,"Akko","Local Authority","Local Authority",NA,NA
283,163,"NGA","Nigeria",16,"Gombe",283,"Balanga","Local Authority","Local Authority",NA,NA
284,163,"NGA","Nigeria",16,"Gombe",284,"Billiri","Local Authority","Local Authority",NA,NA
285,163,"NGA","Nigeria",16,"Gombe",285,"Dukku","Local Authority","Local Authority",NA,NA
286,163,"NGA","Nigeria",16,"Gombe",286,"Funakaye","Local Authority","Local Authority",NA,NA
287,163,"NGA","Nigeria",16,"Gombe",287,"Gombe","Local Authority","Local Authority",NA,NA
288,163,"NGA","Nigeria",16,"Gombe",288,"Kaltungo","Local Authority","Local Authority",NA,NA
289,163,"NGA","Nigeria",16,"Gombe",289,"Kwami","Local Authority","Local Authority",NA,NA
290,163,"NGA","Nigeria",16,"Gombe",290,"Nafada","Local Authority","Local Authority",NA,NA
291,163,"NGA","Nigeria",16,"Gombe",291,"Shomgom","Local Authority","Local Authority",NA,NA
292,163,"NGA","Nigeria",16,"Gombe",292,"Yamaltu","Local Authority","Local Authority",NA,"Deba"
293,163,"NGA","Nigeria",17,"Imo",293,"Aboh-Mba","Local Authority","Local Authority",NA,"Aboh-Mbaise"
294,163,"NGA","Nigeria",17,"Imo",294,"Ahizu-Mb","Local Authority","Local Authority",NA,"Ahiazu-Mbaise"
295,163,"NGA","Nigeria",17,"Imo",295,"Ehime-Mb","Local Authority","Local Authority",NA,"Ehime-Mbano"
296,163,"NGA","Nigeria",17,"Imo",296,"Ezinihit","Local Authority","Local Authority",NA,"Ezinihitte Mbaise"
297,163,"NGA","Nigeria",17,"Imo",297,"Ideato South","Local Authority","Local Authority",NA,NA
298,163,"NGA","Nigeria",17,"Imo",298,"IdeatoNo","Local Authority","Local Authority",NA,"Ideato North"
299,163,"NGA","Nigeria",17,"Imo",299,"Ihitte/U","Local Authority","Local Authority",NA,"Ihitte/Uboma"
300,163,"NGA","Nigeria",17,"Imo",300,"Ikeduru","Local Authority","Local Authority",NA,NA
301,163,"NGA","Nigeria",17,"Imo",301,"IsialaMb","Local Authority","Local Authority",NA,"Isiala Mbano"
302,163,"NGA","Nigeria",17,"Imo",302,"Isu","Local Authority","Local Authority",NA,NA
303,163,"NGA","Nigeria",17,"Imo",303,"Mbaitoli","Local Authority","Local Authority",NA,"Mbatoli"
304,163,"NGA","Nigeria",17,"Imo",304,"Ngor-Okp","Local Authority","Local Authority",NA,"Ngor-Okpala"
305,163,"NGA","Nigeria",17,"Imo",305,"Njaba","Local Authority","Local Authority",NA,NA
306,163,"NGA","Nigeria",17,"Imo",306,"Nkwerre","Local Authority","Local Authority",NA,NA
307,163,"NGA","Nigeria",17,"Imo",307,"Nwangele","Local Authority","Local Authority",NA,NA
308,163,"NGA","Nigeria",17,"Imo",308,"Obowo","Local Authority","Local Authority",NA,NA
309,163,"NGA","Nigeria",17,"Imo",309,"Oguta","Local Authority","Local Authority",NA,NA
310,163,"NGA","Nigeria",17,"Imo",310,"Ohaji/Eg","Local Authority","Local Authority",NA,"Ohaji /Egbema"
311,163,"NGA","Nigeria",17,"Imo",311,"Okigwe","Local Authority","Local Authority",NA,NA
312,163,"NGA","Nigeria",17,"Imo",312,"Orlu","Local Authority","Local Authority",NA,NA
313,163,"NGA","Nigeria",17,"Imo",313,"Orsu","Local Authority","Local Authority",NA,NA
314,163,"NGA","Nigeria",17,"Imo",314,"Oru East","Local Authority","Local Authority",NA,NA
315,163,"NGA","Nigeria",17,"Imo",315,"Oru West","Local Authority","Local Authority",NA,NA
316,163,"NGA","Nigeria",17,"Imo",316,"Owerri Municipal","Local Authority","Local Authority",NA,NA
317,163,"NGA","Nigeria",17,"Imo",317,"Owerri North","Local Authority","Local Authority",NA,NA
318,163,"NGA","Nigeria",17,"Imo",318,"Owerri West","Local Authority","Local Authority",NA,NA
319,163,"NGA","Nigeria",17,"Imo",319,"Unuimo","Local Authority","Local Authority",NA,NA
320,163,"NGA","Nigeria",18,"Jigawa",320,"Auyo","Local Authority","Local Authority",NA,NA
321,163,"NGA","Nigeria",18,"Jigawa",321,"Babura","Local Authority","Local Authority",NA,NA
322,163,"NGA","Nigeria",18,"Jigawa",322,"Biriniwa","Local Authority","Local Authority",NA,NA
323,163,"NGA","Nigeria",18,"Jigawa",323,"BirninKu","Local Authority","Local Authority",NA,"Birnin Kudu"
324,163,"NGA","Nigeria",18,"Jigawa",324,"Buji","Local Authority","Local Authority",NA,NA
325,163,"NGA","Nigeria",18,"Jigawa",325,"Dutse","Local Authority","Local Authority",NA,NA
326,163,"NGA","Nigeria",18,"Jigawa",326,"Gagarawa","Local Authority","Local Authority",NA,NA
327,163,"NGA","Nigeria",18,"Jigawa",327,"Garki","Local Authority","Local Authority",NA,NA
328,163,"NGA","Nigeria",18,"Jigawa",328,"Gumel","Local Authority","Local Authority",NA,NA
329,163,"NGA","Nigeria",18,"Jigawa",329,"Guri","Local Authority","Local Authority",NA,NA
330,163,"NGA","Nigeria",18,"Jigawa",330,"Gwaram","Local Authority","Local Authority",NA,NA
331,163,"NGA","Nigeria",18,"Jigawa",331,"Gwiwa","Local Authority","Local Authority",NA,NA
332,163,"NGA","Nigeria",18,"Jigawa",332,"Hadejia","Local Authority","Local Authority",NA,NA
333,163,"NGA","Nigeria",18,"Jigawa",333,"Jahun","Local Authority","Local Authority",NA,NA
334,163,"NGA","Nigeria",18,"Jigawa",334,"KafinHau","Local Authority","Local Authority",NA,"Kafin Hausa"
335,163,"NGA","Nigeria",18,"Jigawa",335,"Kaugama","Local Authority","Local Authority",NA,NA
336,163,"NGA","Nigeria",18,"Jigawa",336,"Kazaure","Local Authority","Local Authority",NA,NA
337,163,"NGA","Nigeria",18,"Jigawa",337,"KiriKasa","Local Authority","Local Authority",NA,"Kiri Kasamma"
338,163,"NGA","Nigeria",18,"Jigawa",338,"Kiyawa","Local Authority","Local Authority",NA,NA
339,163,"NGA","Nigeria",18,"Jigawa",339,"Maigatari","Local Authority","Local Authority",NA,NA
340,163,"NGA","Nigeria",18,"Jigawa",340,"MalamMad","Local Authority","Local Authority",NA,"Malam Maduri"
341,163,"NGA","Nigeria",18,"Jigawa",341,"Miga","Local Authority","Local Authority",NA,NA
342,163,"NGA","Nigeria",18,"Jigawa",342,"Ringim","Local Authority","Local Authority",NA,NA
343,163,"NGA","Nigeria",18,"Jigawa",343,"Roni","Local Authority","Local Authority",NA,NA
344,163,"NGA","Nigeria",18,"Jigawa",344,"Sule-Tan","Local Authority","Local Authority",NA,"Sule Tankarkar"
345,163,"NGA","Nigeria",18,"Jigawa",345,"Taura","Local Authority","Local Authority",NA,NA
346,163,"NGA","Nigeria",18,"Jigawa",346,"Yankwashi","Local Authority","Local Authority",NA,NA
347,163,"NGA","Nigeria",19,"Kaduna",347,"Birnin-G","Local Authority","Local Authority",NA,"Birnin Gwari"
348,163,"NGA","Nigeria",19,"Kaduna",348,"Chikun","Local Authority","Local Authority",NA,NA
349,163,"NGA","Nigeria",19,"Kaduna",349,"Giwa","Local Authority","Local Authority",NA,NA
350,163,"NGA","Nigeria",19,"Kaduna",350,"Igabi","Local Authority","Local Authority",NA,NA
351,163,"NGA","Nigeria",19,"Kaduna",351,"Ikara","Local Authority","Local Authority",NA,NA
352,163,"NGA","Nigeria",19,"Kaduna",352,"Jaba","Local Authority","Local Authority",NA,NA
353,163,"NGA","Nigeria",19,"Kaduna",353,"Jema'a","Local Authority","Local Authority",NA,NA
354,163,"NGA","Nigeria",19,"Kaduna",354,"Kachia","Local Authority","Local Authority",NA,NA
355,163,"NGA","Nigeria",19,"Kaduna",355,"Kaduna North","Local Authority","Local Authority",NA,NA
356,163,"NGA","Nigeria",19,"Kaduna",356,"Kaduna South","Local Authority","Local Authority",NA,NA
357,163,"NGA","Nigeria",19,"Kaduna",357,"Kagarko","Local Authority","Local Authority",NA,NA
358,163,"NGA","Nigeria",19,"Kaduna",358,"Kajuru","Local Authority","Local Authority",NA,NA
359,163,"NGA","Nigeria",19,"Kaduna",359,"Kaura","Local Authority","Local Authority",NA,NA
360,163,"NGA","Nigeria",19,"Kaduna",360,"Kauru","Local Authority","Local Authority",NA,NA
361,163,"NGA","Nigeria",19,"Kaduna",361,"Kubau","Local Authority","Local Authority",NA,NA
362,163,"NGA","Nigeria",19,"Kaduna",362,"Kudan","Local Authority","Local Authority",NA,NA
363,163,"NGA","Nigeria",19,"Kaduna",363,"Lere","Local Authority","Local Authority",NA,NA
364,163,"NGA","Nigeria",19,"Kaduna",364,"Makarfi","Local Authority","Local Authority",NA,NA
365,163,"NGA","Nigeria",19,"Kaduna",365,"Sabon-Ga","Local Authority","Local Authority",NA,"Sabon Gari"
366,163,"NGA","Nigeria",19,"Kaduna",366,"Sanga","Local Authority","Local Authority",NA,NA
367,163,"NGA","Nigeria",19,"Kaduna",367,"Soba","Local Authority","Local Authority",NA,NA
368,163,"NGA","Nigeria",19,"Kaduna",368,"ZangonKa","Local Authority","Local Authority",NA,"Zangon Kataf"
369,163,"NGA","Nigeria",19,"Kaduna",369,"Zaria","Local Authority","Local Authority",NA,NA
370,163,"NGA","Nigeria",20,"Kano",370,"Ajingi","Local Authority","Local Authority",NA,NA
371,163,"NGA","Nigeria",20,"Kano",371,"Albasu","Local Authority","Local Authority",NA,NA
372,163,"NGA","Nigeria",20,"Kano",372,"Bagwai","Local Authority","Local Authority",NA,NA
373,163,"NGA","Nigeria",20,"Kano",373,"Bebeji","Local Authority","Local Authority",NA,NA
374,163,"NGA","Nigeria",20,"Kano",374,"Bichi","Local Authority","Local Authority",NA,NA
375,163,"NGA","Nigeria",20,"Kano",375,"Bunkure","Local Authority","Local Authority",NA,NA
376,163,"NGA","Nigeria",20,"Kano",376,"Dala","Local Authority","Local Authority",NA,NA
377,163,"NGA","Nigeria",20,"Kano",377,"Dambatta","Local Authority","Local Authority",NA,NA
378,163,"NGA","Nigeria",20,"Kano",378,"DawakinK","Local Authority","Local Authority",NA,"Dawakin Kudu"
379,163,"NGA","Nigeria",20,"Kano",379,"DawakinT","Local Authority","Local Authority",NA,"Dawakin Tofa"
380,163,"NGA","Nigeria",20,"Kano",380,"Doguwa","Local Authority","Local Authority",NA,NA
381,163,"NGA","Nigeria",20,"Kano",381,"Fagge","Local Authority","Local Authority",NA,NA
382,163,"NGA","Nigeria",20,"Kano",382,"Gabasawa","Local Authority","Local Authority",NA,NA
383,163,"NGA","Nigeria",20,"Kano",383,"Garko","Local Authority","Local Authority",NA,NA
384,163,"NGA","Nigeria",20,"Kano",384,"Garum Mallam","Local Authority","Local Authority",NA,NA
385,163,"NGA","Nigeria",20,"Kano",385,"Gaya","Local Authority","Local Authority",NA,NA
386,163,"NGA","Nigeria",20,"Kano",386,"Gezawa","Local Authority","Local Authority",NA,NA
387,163,"NGA","Nigeria",20,"Kano",387,"Gwale","Local Authority","Local Authority",NA,NA
388,163,"NGA","Nigeria",20,"Kano",388,"Gwarzo","Local Authority","Local Authority",NA,NA
389,163,"NGA","Nigeria",20,"Kano",389,"Kabo","Local Authority","Local Authority",NA,NA
390,163,"NGA","Nigeria",20,"Kano",390,"Kano","Local Authority","Local Authority",NA,"Kano Municipal"
391,163,"NGA","Nigeria",20,"Kano",391,"Karaye","Local Authority","Local Authority",NA,NA
392,163,"NGA","Nigeria",20,"Kano",392,"Kibiya","Local Authority","Local Authority",NA,NA
393,163,"NGA","Nigeria",20,"Kano",393,"Kiru","Local Authority","Local Authority",NA,NA
394,163,"NGA","Nigeria",20,"Kano",394,"Kumbotso","Local Authority","Local Authority",NA,NA
395,163,"NGA","Nigeria",20,"Kano",395,"Kunchi","Local Authority","Local Authority",NA,NA
396,163,"NGA","Nigeria",20,"Kano",396,"Kura","Local Authority","Local Authority",NA,NA
397,163,"NGA","Nigeria",20,"Kano",397,"Madobi","Local Authority","Local Authority",NA,NA
398,163,"NGA","Nigeria",20,"Kano",398,"Makoda","Local Authority","Local Authority",NA,NA
399,163,"NGA","Nigeria",20,"Kano",399,"Minjibir","Local Authority","Local Authority",NA,NA
400,163,"NGA","Nigeria",20,"Kano",400,"Nassaraw","Local Authority","Local Authority",NA,"Nassarawa"
401,163,"NGA","Nigeria",20,"Kano",401,"Rano","Local Authority","Local Authority",NA,NA
402,163,"NGA","Nigeria",20,"Kano",402,"RiminGad","Local Authority","Local Authority",NA,"Rimin Gado"
403,163,"NGA","Nigeria",20,"Kano",403,"Rogo","Local Authority","Local Authority",NA,NA
404,163,"NGA","Nigeria",20,"Kano",404,"Shanono","Local Authority","Local Authority",NA,NA
405,163,"NGA","Nigeria",20,"Kano",405,"Sumaila","Local Authority","Local Authority",NA,NA
406,163,"NGA","Nigeria",20,"Kano",406,"Takai","Local Authority","Local Authority",NA,NA
407,163,"NGA","Nigeria",20,"Kano",407,"Tarauni","Local Authority","Local Authority",NA,NA
408,163,"NGA","Nigeria",20,"Kano",408,"Tofa","Local Authority","Local Authority",NA,NA
409,163,"NGA","Nigeria",20,"Kano",409,"Tsanyawa","Local Authority","Local Authority",NA,NA
410,163,"NGA","Nigeria",20,"Kano",410,"Tundun Wada","Local Authority","Local Authority",NA,NA
411,163,"NGA","Nigeria",20,"Kano",411,"Ungogo","Local Authority","Local Authority",NA,NA
412,163,"NGA","Nigeria",20,"Kano",412,"Warawa","Local Authority","Local Authority",NA,NA
413,163,"NGA","Nigeria",20,"Kano",413,"Wudil","Local Authority","Local Authority",NA,NA
414,163,"NGA","Nigeria",21,"Katsina",414,"Bakori","Local Authority","Local Authority",NA,NA
415,163,"NGA","Nigeria",21,"Katsina",415,"Batagarawa","Local Authority","Local Authority",NA,NA
416,163,"NGA","Nigeria",21,"Katsina",416,"Batsari","Local Authority","Local Authority",NA,NA
417,163,"NGA","Nigeria",21,"Katsina",417,"Baure","Local Authority","Local Authority",NA,NA
418,163,"NGA","Nigeria",21,"Katsina",418,"Bindawa","Local Authority","Local Authority",NA,NA
419,163,"NGA","Nigeria",21,"Katsina",419,"Charanchi","Local Authority","Local Authority",NA,NA
420,163,"NGA","Nigeria",21,"Katsina",420,"Dandume","Local Authority","Local Authority",NA,NA
421,163,"NGA","Nigeria",21,"Katsina",421,"Danja","Local Authority","Local Authority",NA,NA
422,163,"NGA","Nigeria",21,"Katsina",422,"Danmusa","Local Authority","Local Authority",NA,NA
423,163,"NGA","Nigeria",21,"Katsina",423,"Daura","Local Authority","Local Authority",NA,NA
424,163,"NGA","Nigeria",21,"Katsina",424,"Dutsi","Local Authority","Local Authority",NA,NA
425,163,"NGA","Nigeria",21,"Katsina",425,"Dutsin-M","Local Authority","Local Authority",NA,"Dutsinma"
426,163,"NGA","Nigeria",21,"Katsina",426,"Faskari","Local Authority","Local Authority",NA,NA
427,163,"NGA","Nigeria",21,"Katsina",427,"Funtua","Local Authority","Local Authority",NA,NA
428,163,"NGA","Nigeria",21,"Katsina",428,"Ingawa","Local Authority","Local Authority",NA,NA
429,163,"NGA","Nigeria",21,"Katsina",429,"Jibia","Local Authority","Local Authority",NA,NA
430,163,"NGA","Nigeria",21,"Katsina",430,"Kafur","Local Authority","Local Authority",NA,NA
431,163,"NGA","Nigeria",21,"Katsina",431,"Kaita","Local Authority","Local Authority",NA,NA
432,163,"NGA","Nigeria",21,"Katsina",432,"Kankara","Local Authority","Local Authority",NA,NA
433,163,"NGA","Nigeria",21,"Katsina",433,"Kankiya","Local Authority","Local Authority",NA,"Kankia"
434,163,"NGA","Nigeria",21,"Katsina",434,"Katsina (K)","Local Authority","Local Authority",NA,"Katsina"
435,163,"NGA","Nigeria",21,"Katsina",435,"Kurfi","Local Authority","Local Authority",NA,NA
436,163,"NGA","Nigeria",21,"Katsina",436,"Kusada","Local Authority","Local Authority",NA,NA
437,163,"NGA","Nigeria",21,"Katsina",437,"Mai'Adua","Local Authority","Local Authority",NA,NA
438,163,"NGA","Nigeria",21,"Katsina",438,"Malumfashi","Local Authority","Local Authority",NA,NA
439,163,"NGA","Nigeria",21,"Katsina",439,"Mani","Local Authority","Local Authority",NA,NA
440,163,"NGA","Nigeria",21,"Katsina",440,"Mashi","Local Authority","Local Authority",NA,NA
441,163,"NGA","Nigeria",21,"Katsina",441,"Matazu","Local Authority","Local Authority",NA,NA
442,163,"NGA","Nigeria",21,"Katsina",442,"Musawa","Local Authority","Local Authority",NA,NA
443,163,"NGA","Nigeria",21,"Katsina",443,"Rimi","Local Authority","Local Authority",NA,NA
444,163,"NGA","Nigeria",21,"Katsina",444,"Sabuwa","Local Authority","Local Authority",NA,NA
445,163,"NGA","Nigeria",21,"Katsina",445,"Safana","Local Authority","Local Authority",NA,NA
446,163,"NGA","Nigeria",21,"Katsina",446,"Sandamu","Local Authority","Local Authority",NA,NA
447,163,"NGA","Nigeria",21,"Katsina",447,"Zango","Local Authority","Local Authority",NA,NA
448,163,"NGA","Nigeria",22,"Kebbi",448,"Aleiro","Local Authority","Local Authority",NA,NA
449,163,"NGA","Nigeria",22,"Kebbi",449,"Arewa","Local Authority","Local Authority",NA,"Arewa Dandi"
450,163,"NGA","Nigeria",22,"Kebbi",450,"Argungu","Local Authority","Local Authority",NA,NA
451,163,"NGA","Nigeria",22,"Kebbi",451,"Augie","Local Authority","Local Authority",NA,NA
452,163,"NGA","Nigeria",22,"Kebbi",452,"Bagudo","Local Authority","Local Authority",NA,NA
453,163,"NGA","Nigeria",22,"Kebbi",453,"BirninKe","Local Authority","Local Authority",NA,"Birnin-Kebbi"
454,163,"NGA","Nigeria",22,"Kebbi",454,"Bunza","Local Authority","Local Authority",NA,NA
455,163,"NGA","Nigeria",22,"Kebbi",455,"Dandi","Local Authority","Local Authority",NA,NA
456,163,"NGA","Nigeria",22,"Kebbi",456,"Danko Wasagu","Local Authority","Local Authority",NA,NA
457,163,"NGA","Nigeria",22,"Kebbi",457,"Fakai","Local Authority","Local Authority",NA,NA
458,163,"NGA","Nigeria",22,"Kebbi",458,"Gwandu","Local Authority","Local Authority",NA,NA
459,163,"NGA","Nigeria",22,"Kebbi",459,"Jega","Local Authority","Local Authority",NA,NA
460,163,"NGA","Nigeria",22,"Kebbi",460,"Kalgo","Local Authority","Local Authority",NA,NA
461,163,"NGA","Nigeria",22,"Kebbi",461,"Koko/Bes","Local Authority","Local Authority",NA,"Koko/Besse"
462,163,"NGA","Nigeria",22,"Kebbi",462,"Maiyama","Local Authority","Local Authority",NA,NA
463,163,"NGA","Nigeria",22,"Kebbi",463,"Ngaski","Local Authority","Local Authority",NA,NA
464,163,"NGA","Nigeria",22,"Kebbi",464,"Sakaba","Local Authority","Local Authority",NA,NA
465,163,"NGA","Nigeria",22,"Kebbi",465,"Shanga","Local Authority","Local Authority",NA,NA
466,163,"NGA","Nigeria",22,"Kebbi",466,"Suru","Local Authority","Local Authority",NA,NA
467,163,"NGA","Nigeria",22,"Kebbi",467,"Yauri","Local Authority","Local Authority",NA,NA
468,163,"NGA","Nigeria",22,"Kebbi",468,"Zuru","Local Authority","Local Authority",NA,NA
469,163,"NGA","Nigeria",23,"Kogi",469,"Adavi","Local Authority","Local Authority",NA,NA
470,163,"NGA","Nigeria",23,"Kogi",470,"Ajaokuta","Local Authority","Local Authority",NA,NA
471,163,"NGA","Nigeria",23,"Kogi",471,"Ankpa","Local Authority","Local Authority",NA,NA
472,163,"NGA","Nigeria",23,"Kogi",472,"Bassa","Local Authority","Local Authority",NA,NA
473,163,"NGA","Nigeria",23,"Kogi",473,"Dekina","Local Authority","Local Authority",NA,NA
474,163,"NGA","Nigeria",23,"Kogi",474,"Ibaji","Local Authority","Local Authority",NA,NA
475,163,"NGA","Nigeria",23,"Kogi",475,"Idah","Local Authority","Local Authority",NA,NA
476,163,"NGA","Nigeria",23,"Kogi",476,"Igalamela-Odolu","Local Authority","Local Authority",NA,NA
477,163,"NGA","Nigeria",23,"Kogi",477,"Ijumu","Local Authority","Local Authority",NA,NA
478,163,"NGA","Nigeria",23,"Kogi",478,"Kabba/Bu","Local Authority","Local Authority",NA,"Kabba /Bunu"
479,163,"NGA","Nigeria",23,"Kogi",479,"Kotonkar","Local Authority","Local Authority",NA,"Koton-Karfe"
480,163,"NGA","Nigeria",23,"Kogi",480,"Lokoja","Local Authority","Local Authority",NA,NA
481,163,"NGA","Nigeria",23,"Kogi",481,"Mopa-Muro","Local Authority","Local Authority",NA,NA
482,163,"NGA","Nigeria",23,"Kogi",482,"Ofu","Local Authority","Local Authority",NA,NA
483,163,"NGA","Nigeria",23,"Kogi",483,"Ogori/Magongo","Local Authority","Local Authority",NA,NA
484,163,"NGA","Nigeria",23,"Kogi",484,"Okehi","Local Authority","Local Authority",NA,NA
485,163,"NGA","Nigeria",23,"Kogi",485,"Okene","Local Authority","Local Authority",NA,NA
486,163,"NGA","Nigeria",23,"Kogi",486,"Olamabor","Local Authority","Local Authority",NA,"Olamaboro"
487,163,"NGA","Nigeria",23,"Kogi",487,"Omala","Local Authority","Local Authority",NA,NA
488,163,"NGA","Nigeria",23,"Kogi",488,"Yagba East","Local Authority","Local Authority",NA,NA
489,163,"NGA","Nigeria",23,"Kogi",489,"Yagba West","Local Authority","Local Authority",NA,NA
490,163,"NGA","Nigeria",24,"Kwara",490,"Asa","Local Authority","Local Authority",NA,NA
491,163,"NGA","Nigeria",24,"Kwara",491,"Baruten","Local Authority","Local Authority",NA,NA
492,163,"NGA","Nigeria",24,"Kwara",492,"Edu","Local Authority","Local Authority",NA,NA
493,163,"NGA","Nigeria",24,"Kwara",493,"Ekiti","Local Authority","Local Authority",NA,NA
494,163,"NGA","Nigeria",24,"Kwara",494,"Ifelodun","Local Authority","Local Authority",NA,NA
495,163,"NGA","Nigeria",24,"Kwara",495,"Ilorin East","Local Authority","Local Authority",NA,NA
496,163,"NGA","Nigeria",24,"Kwara",496,"Ilorin South","Local Authority","Local Authority",NA,NA
497,163,"NGA","Nigeria",24,"Kwara",497,"IlorinWe","Local Authority","Local Authority",NA,"Ilorin West"
498,163,"NGA","Nigeria",24,"Kwara",498,"Irepodun","Local Authority","Local Authority",NA,NA
499,163,"NGA","Nigeria",24,"Kwara",499,"Isin","Local Authority","Local Authority",NA,NA
500,163,"NGA","Nigeria",24,"Kwara",500,"Kaiama","Local Authority","Local Authority",NA,NA
501,163,"NGA","Nigeria",24,"Kwara",501,"Moro","Local Authority","Local Authority",NA,NA
502,163,"NGA","Nigeria",24,"Kwara",502,"Offa","Local Authority","Local Authority",NA,NA
503,163,"NGA","Nigeria",24,"Kwara",503,"Oke-Ero","Local Authority","Local Authority",NA,NA
504,163,"NGA","Nigeria",24,"Kwara",504,"Oyun","Local Authority","Local Authority",NA,NA
505,163,"NGA","Nigeria",24,"Kwara",505,"Pategi","Local Authority","Local Authority",NA,NA
506,163,"NGA","Nigeria",25,"Lagos",506,"Agege","Local Authority","Local Authority",NA,NA
507,163,"NGA","Nigeria",25,"Lagos",507,"Ajeromi/Ifelodun","Local Authority","Local Authority",NA,NA
508,163,"NGA","Nigeria",25,"Lagos",508,"Alimosho","Local Authority","Local Authority",NA,NA
509,163,"NGA","Nigeria",25,"Lagos",509,"Amuwo Odofin","Local Authority","Local Authority",NA,NA
510,163,"NGA","Nigeria",25,"Lagos",510,"Apapa","Local Authority","Local Authority",NA,NA
511,163,"NGA","Nigeria",25,"Lagos",511,"Badagary","Local Authority","Local Authority",NA,"Badagry"
512,163,"NGA","Nigeria",25,"Lagos",512,"Epe","Local Authority","Local Authority",NA,NA
513,163,"NGA","Nigeria",25,"Lagos",513,"Eti-Osa","Local Authority","Local Authority",NA,NA
514,163,"NGA","Nigeria",25,"Lagos",514,"Ibeju/Lekki","Local Authority","Local Authority",NA,"Ibeju Lekki"
515,163,"NGA","Nigeria",25,"Lagos",515,"Ifako/Ijaye","Local Authority","Local Authority",NA,NA
516,163,"NGA","Nigeria",25,"Lagos",516,"Ikeja","Local Authority","Local Authority",NA,NA
517,163,"NGA","Nigeria",25,"Lagos",517,"Ikorodu","Local Authority","Local Authority",NA,NA
518,163,"NGA","Nigeria",25,"Lagos",518,"Kosofe","Local Authority","Local Authority",NA,NA
519,163,"NGA","Nigeria",25,"Lagos",519,"LagosIsland","Local Authority","Local Authority",NA,"Lagos Island"
520,163,"NGA","Nigeria",25,"Lagos",520,"Mainland","Local Authority","Local Authority",NA,"Lagos Mainland"
521,163,"NGA","Nigeria",25,"Lagos",521,"Mushin","Local Authority","Local Authority",NA,NA
522,163,"NGA","Nigeria",25,"Lagos",522,"Ojo","Local Authority","Local Authority",NA,NA
523,163,"NGA","Nigeria",25,"Lagos",523,"Oshodi/Isolo","Local Authority","Local Authority",NA,NA
524,163,"NGA","Nigeria",25,"Lagos",524,"Shomolu","Local Authority","Local Authority",NA,NA
525,163,"NGA","Nigeria",25,"Lagos",525,"Surulere","Local Authority","Local Authority",NA,NA
526,163,"NGA","Nigeria",26,"Nassarawa",526,"Akwanga","Local Authority","Local Authority",NA,NA
527,163,"NGA","Nigeria",26,"Nassarawa",527,"Awe","Local Authority","Local Authority",NA,NA
528,163,"NGA","Nigeria",26,"Nassarawa",528,"Doma","Local Authority","Local Authority",NA,NA
529,163,"NGA","Nigeria",26,"Nassarawa",529,"Karu","Local Authority","Local Authority",NA,NA
530,163,"NGA","Nigeria",26,"Nassarawa",530,"Keana","Local Authority","Local Authority",NA,NA
531,163,"NGA","Nigeria",26,"Nassarawa",531,"Keffi","Local Authority","Local Authority",NA,NA
532,163,"NGA","Nigeria",26,"Nassarawa",532,"Kokona","Local Authority","Local Authority",NA,NA
533,163,"NGA","Nigeria",26,"Nassarawa",533,"Lafia","Local Authority","Local Authority",NA,NA
534,163,"NGA","Nigeria",26,"Nassarawa",534,"Nasarawa","Local Authority","Local Authority",NA,"Nassarawa"
535,163,"NGA","Nigeria",26,"Nassarawa",535,"Nassarawa Egon","Local Authority","Local Authority",NA,NA
536,163,"NGA","Nigeria",26,"Nassarawa",536,"Obi","Local Authority","Local Authority",NA,NA
