"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
17,239,"UGA","Uganda",2,"Apac",4,"Maruzi",17,"Akokoro","Sub-county","Sub-county",NA,NA
18,239,"UGA","Uganda",2,"Apac",4,"Maruzi",18,"Apac Tc","Sub-county","Sub-county",NA,NA
19,239,"UGA","Uganda",2,"Apac",4,"Maruzi",19,"Apac","Sub-county","Sub-county",NA,NA
20,239,"UGA","Uganda",2,"Apac",4,"Maruzi",20,"Cegere","Sub-county","Sub-county",NA,NA
21,239,"UGA","Uganda",2,"Apac",4,"Maruzi",21,"Ibuje","Sub-county","Sub-county",NA,NA
22,239,"UGA","Uganda",2,"Apac",5,"Oyam",22,"Aber","Sub-county","Sub-county",NA,NA
23,239,"UGA","Uganda",2,"Apac",5,"Oyam",23,"Achaba","Sub-county","Sub-county",NA,"Acaba"
24,239,"UGA","Uganda",2,"Apac",5,"Oyam",24,"Icheme","Sub-county","Sub-county",NA,"Iceme"
25,239,"UGA","Uganda",2,"Apac",5,"Oyam",25,"Loro","Sub-county","Sub-county",NA,NA
26,239,"UGA","Uganda",2,"Apac",5,"Oyam",26,"Minakulu","Sub-county","Sub-county",NA,NA
27,239,"UGA","Uganda",2,"Apac",5,"Oyam",27,"Ngai","Sub-county","Sub-county",NA,NA
28,239,"UGA","Uganda",2,"Apac",5,"Oyam",28,"Otwal","Sub-county","Sub-county",NA,NA
29,239,"UGA","Uganda",3,"Arua",6,"Arua Municipality",29,"Arua Hill","Sub-county","Sub-county",NA,NA
30,239,"UGA","Uganda",3,"Arua",6,"Arua Municipality",30,"Oli River","Sub-county","Sub-county",NA,NA
31,239,"UGA","Uganda",3,"Arua",7,"Ayivu",31,"Adumi","Sub-county","Sub-county",NA,NA
32,239,"UGA","Uganda",3,"Arua",7,"Ayivu",32,"Aroi","Sub-county","Sub-county",NA,NA
33,239,"UGA","Uganda",3,"Arua",7,"Ayivu",33,"Dadamu","Sub-county","Sub-county",NA,NA
34,239,"UGA","Uganda",3,"Arua",7,"Ayivu",34,"Manibe","Sub-county","Sub-county",NA,NA
35,239,"UGA","Uganda",3,"Arua",7,"Ayivu",35,"Oluko","Sub-county","Sub-county",NA,NA
36,239,"UGA","Uganda",3,"Arua",7,"Ayivu",36,"Pajulu","Sub-county","Sub-county",NA,NA
37,239,"UGA","Uganda",3,"Arua",8,"Koboko",37,"Koboko Tc","Sub-county","Sub-county",NA,NA
38,239,"UGA","Uganda",3,"Arua",8,"Koboko",38,"Kuluba","Sub-county","Sub-county",NA,NA
39,239,"UGA","Uganda",3,"Arua",8,"Koboko",39,"Lobule","Sub-county","Sub-county",NA,NA
40,239,"UGA","Uganda",3,"Arua",8,"Koboko",40,"Ludara","Sub-county","Sub-county",NA,NA
41,239,"UGA","Uganda",3,"Arua",8,"Koboko",41,"Midia","Sub-county","Sub-county",NA,NA
42,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",42,"Offaka","Sub-county","Sub-county",NA,NA
43,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",43,"Ogoko","Sub-county","Sub-county",NA,NA
44,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",44,"Okollo","Sub-county","Sub-county",NA,NA
45,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",45,"Rhino Camp","Sub-county","Sub-county",NA,NA
46,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",46,"Rigbo","Sub-county","Sub-county",NA,NA
47,239,"UGA","Uganda",3,"Arua",9,"Madi-Okollo",47,"Uleppi","Sub-county","Sub-county",NA,NA
48,239,"UGA","Uganda",3,"Arua",10,"Maracha",48,"Kijomoro","Sub-county","Sub-county",NA,NA
49,239,"UGA","Uganda",3,"Arua",10,"Maracha",49,"Nyadri","Sub-county","Sub-county",NA,NA
50,239,"UGA","Uganda",3,"Arua",10,"Maracha",50,"Oleba","Sub-county","Sub-county",NA,NA
51,239,"UGA","Uganda",3,"Arua",10,"Maracha",51,"Oluffe","Sub-county","Sub-county",NA,NA
52,239,"UGA","Uganda",3,"Arua",10,"Maracha",52,"Oluvu","Sub-county","Sub-county",NA,NA
53,239,"UGA","Uganda",3,"Arua",10,"Maracha",53,"Tara","Sub-county","Sub-county",NA,NA
54,239,"UGA","Uganda",3,"Arua",10,"Maracha",54,"Yivu","Sub-county","Sub-county",NA,NA
55,239,"UGA","Uganda",3,"Arua",11,"Terego",55,"Ali-vu","Sub-county","Sub-county",NA,"Aii - Vu"
56,239,"UGA","Uganda",3,"Arua",11,"Terego",56,"Beleafe","Sub-county","Sub-county",NA,NA
57,239,"UGA","Uganda",3,"Arua",11,"Terego",57,"Katrini","Sub-county","Sub-county",NA,NA
58,239,"UGA","Uganda",3,"Arua",11,"Terego",58,"Odupi","Sub-county","Sub-county",NA,NA
59,239,"UGA","Uganda",3,"Arua",11,"Terego",59,"Omugo","Sub-county","Sub-county",NA,NA
60,239,"UGA","Uganda",3,"Arua",11,"Terego",60,"Uriama","Sub-county","Sub-county",NA,NA
61,239,"UGA","Uganda",3,"Arua",12,"Vurra",61,"Ajia","Sub-county","Sub-county",NA,NA
62,239,"UGA","Uganda",3,"Arua",12,"Vurra",62,"Arivu","Sub-county","Sub-county",NA,NA
63,239,"UGA","Uganda",3,"Arua",12,"Vurra",63,"Logiri","Sub-county","Sub-county",NA,NA
64,239,"UGA","Uganda",3,"Arua",12,"Vurra",64,"Vurra","Sub-county","Sub-county",NA,NA
65,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",65,"Banda","Sub-county","Sub-county",NA,NA
66,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",66,"Budhaya","Sub-county","Sub-county",NA,NA
67,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",67,"Bugiri Tc","Sub-county","Sub-county",NA,NA
68,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",68,"Bulidha","Sub-county","Sub-county",NA,NA
69,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",69,"Buliisa","Sub-county","Sub-county",NA,"Bulesa"
70,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",70,"Buluguyi","Sub-county","Sub-county",NA,NA
71,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",71,"Buswale","Sub-county","Sub-county",NA,NA
72,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",72,"Buwunga","Sub-county","Sub-county",NA,NA
73,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",73,"Buyinja","Sub-county","Sub-county",NA,NA
74,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",74,"Iwemba","Sub-county","Sub-county",NA,NA
75,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",75,"Kapyanga","Sub-county","Sub-county",NA,NA
76,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",76,"L.Victoria","Sub-county","Sub-county",NA,NA
77,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",77,"Muterere","Sub-county","Sub-county",NA,NA
78,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",78,"Mutumba","Sub-county","Sub-county",NA,NA
79,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",79,"Nabukalu","Sub-county","Sub-county",NA,NA
80,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",80,"Nankoma","Sub-county","Sub-county",NA,NA
81,239,"UGA","Uganda",4,"Bugiri",13,"Bukooli",81,"Sigulu Islands","Sub-county","Sub-county",NA,NA
82,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",82,"Bubandi","Sub-county","Sub-county",NA,NA
83,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",83,"Bubukwanga","Sub-county","Sub-county",NA,NA
84,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",84,"Bundibugyo Tc","Sub-county","Sub-county",NA,NA
85,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",85,"Busaru","Sub-county","Sub-county",NA,NA
86,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",86,"Harugali","Sub-county","Sub-county",NA,NA
87,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",87,"Kasitu","Sub-county","Sub-county",NA,NA
88,239,"UGA","Uganda",5,"Bundibugyo",14,"Bwamba",88,"Nduguto","Sub-county","Sub-county",NA,NA
89,239,"UGA","Uganda",5,"Bundibugyo",15,"Ntoroko",89,"Kanara","Sub-county","Sub-county",NA,NA
90,239,"UGA","Uganda",5,"Bundibugyo",15,"Ntoroko",90,"Karugutu","Sub-county","Sub-county",NA,NA
91,239,"UGA","Uganda",5,"Bundibugyo",15,"Ntoroko",91,"Rwebisengo","Sub-county","Sub-county",NA,NA
92,239,"UGA","Uganda",6,"Bushenyi",16,"Buhweju",92,"Bihanga","Sub-county","Sub-county",NA,NA
93,239,"UGA","Uganda",6,"Bushenyi",16,"Buhweju",93,"Burere","Sub-county","Sub-county",NA,NA
94,239,"UGA","Uganda",6,"Bushenyi",16,"Buhweju",94,"Karungu","Sub-county","Sub-county",NA,NA
95,239,"UGA","Uganda",6,"Bushenyi",16,"Buhweju",95,"Rwengwe","Sub-county","Sub-county",NA,NA
96,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",96,"Burere","Sub-county","Sub-county",NA,NA
97,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",97,"Katerera","Sub-county","Sub-county",NA,NA
98,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",98,"Katunguru","Sub-county","Sub-county",NA,NA
99,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",99,"Kichwamba","Sub-county","Sub-county",NA,NA
100,239,"UGA","Uganda",6,"Bushenyi",17,"Bunyaruguru",100,"Ryeru","Sub-county","Sub-county",NA,NA
101,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",101,"Bumbaire","Sub-county","Sub-county",NA,NA
102,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",102,"Bushenyi-Ishaka Tc","Sub-county","Sub-county",NA,NA
103,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",103,"Kakanju","Sub-county","Sub-county",NA,NA
104,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",104,"Kyabugimbi","Sub-county","Sub-county",NA,NA
105,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",105,"Kyamuhunga","Sub-county","Sub-county",NA,NA
106,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",106,"Kyeizoba","Sub-county","Sub-county",NA,NA
107,239,"UGA","Uganda",6,"Bushenyi",18,"Igara",107,"Nyabubare","Sub-county","Sub-county",NA,NA
108,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",108,"Bitereko","Sub-county","Sub-county",NA,NA
109,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",109,"Kabira","Sub-county","Sub-county",NA,NA
110,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",110,"Kanyabwanga","Sub-county","Sub-county",NA,NA
111,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",111,"Kashenshero","Sub-county","Sub-county",NA,NA
112,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",112,"Kiyanga","Sub-county","Sub-county",NA,NA
113,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",113,"Mitooma","Sub-county","Sub-county",NA,NA
114,239,"UGA","Uganda",6,"Bushenyi",19,"Ruhinda",114,"Mutara","Sub-county","Sub-county",NA,NA
115,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",115,"Bugongi","Sub-county","Sub-county",NA,NA
116,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",116,"Kabwohe-Itender","Sub-county","Sub-county",NA,NA
117,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",117,"Kagango","Sub-county","Sub-county",NA,NA
118,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",118,"Kigarama","Sub-county","Sub-county",NA,NA
119,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",119,"Kitagata","Sub-county","Sub-county",NA,NA
120,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",120,"Kyangyenyi","Sub-county","Sub-county",NA,NA
121,239,"UGA","Uganda",6,"Bushenyi",20,"Sheema",121,"Shuuku","Sub-county","Sub-county",NA,NA
122,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",122,"Buhehe","Sub-county","Sub-county",NA,NA
123,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",123,"Bulumbi","Sub-county","Sub-county",NA,NA
124,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",124,"Busia Tc","Sub-county","Sub-county",NA,NA
125,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",125,"Busitema","Sub-county","Sub-county",NA,NA
126,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",126,"Buteba","Sub-county","Sub-county",NA,NA
127,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",127,"Dabani","Sub-county","Sub-county",NA,NA
128,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",128,"Lumino","Sub-county","Sub-county",NA,NA
129,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",129,"Lunyo","Sub-county","Sub-county",NA,NA
130,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",130,"Masaba","Sub-county","Sub-county",NA,NA
131,239,"UGA","Uganda",7,"Busia",21,"Samia-Bugwe",131,"Masafu","Sub-county","Sub-county",NA,NA
132,239,"UGA","Uganda",8,"Gulu",22,"Aswa",132,"Awach","Sub-county","Sub-county",NA,NA
133,239,"UGA","Uganda",8,"Gulu",22,"Aswa",133,"Bungatira","Sub-county","Sub-county",NA,NA
134,239,"UGA","Uganda",8,"Gulu",22,"Aswa",134,"Paicho","Sub-county","Sub-county",NA,NA
135,239,"UGA","Uganda",8,"Gulu",22,"Aswa",135,"Palaro","Sub-county","Sub-county",NA,NA
136,239,"UGA","Uganda",8,"Gulu",22,"Aswa",136,"Patiko","Sub-county","Sub-county",NA,NA
137,239,"UGA","Uganda",8,"Gulu",23,"Gulu",137,"Bar-Dege","Sub-county","Sub-county",NA,NA
138,239,"UGA","Uganda",8,"Gulu",23,"Gulu",138,"Laroo","Sub-county","Sub-county",NA,NA
139,239,"UGA","Uganda",8,"Gulu",23,"Gulu",139,"Layibi","Sub-county","Sub-county",NA,NA
140,239,"UGA","Uganda",8,"Gulu",23,"Gulu",140,"Pece","Sub-county","Sub-county",NA,NA
141,239,"UGA","Uganda",8,"Gulu",24,"Kilak",141,"Amuru","Sub-county","Sub-county",NA,NA
142,239,"UGA","Uganda",8,"Gulu",24,"Kilak",142,"Atiak","Sub-county","Sub-county",NA,NA
143,239,"UGA","Uganda",8,"Gulu",24,"Kilak",143,"Lamogi","Sub-county","Sub-county",NA,NA
144,239,"UGA","Uganda",8,"Gulu",24,"Kilak",144,"Pabbo","Sub-county","Sub-county",NA,NA
145,239,"UGA","Uganda",8,"Gulu",25,"Nwoya",145,"Alero","Sub-county","Sub-county",NA,NA
146,239,"UGA","Uganda",8,"Gulu",25,"Nwoya",146,"Anaka","Sub-county","Sub-county",NA,NA
147,239,"UGA","Uganda",8,"Gulu",25,"Nwoya",147,"Koch Goma","Sub-county","Sub-county",NA,NA
148,239,"UGA","Uganda",8,"Gulu",25,"Nwoya",148,"Purongo","Sub-county","Sub-county",NA,NA
149,239,"UGA","Uganda",8,"Gulu",26,"Omoro",149,"Bobi","Sub-county","Sub-county",NA,NA
150,239,"UGA","Uganda",8,"Gulu",26,"Omoro",150,"Koro","Sub-county","Sub-county",NA,NA
151,239,"UGA","Uganda",8,"Gulu",26,"Omoro",151,"Lakwana","Sub-county","Sub-county",NA,NA
152,239,"UGA","Uganda",8,"Gulu",26,"Omoro",152,"Lalogi","Sub-county","Sub-county",NA,NA
153,239,"UGA","Uganda",8,"Gulu",26,"Omoro",153,"Odek","Sub-county","Sub-county",NA,NA
154,239,"UGA","Uganda",8,"Gulu",26,"Omoro",154,"Ongako","Sub-county","Sub-county",NA,NA
155,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",155,"Buhanika","Sub-county","Sub-county",NA,NA
156,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",156,"Buseruka","Sub-county","Sub-county",NA,NA
157,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",157,"Busiisi","Sub-county","Sub-county",NA,NA
158,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",158,"Hoima Tc","Sub-county","Sub-county",NA,NA
159,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",159,"Kigorobya Tc","Sub-county","Sub-county",NA,NA
160,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",160,"Kigorobya","Sub-county","Sub-county",NA,NA
161,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",161,"Kitoba","Sub-county","Sub-county",NA,NA
162,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",162,"Kyabigambire","Sub-county","Sub-county",NA,NA
163,239,"UGA","Uganda",9,"Hoima",27,"Bugahya",163,"Kyangwali","Sub-county","Sub-county",NA,NA
164,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",164,"Bugambe","Sub-county","Sub-county",NA,NA
165,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",165,"Buhimba","Sub-county","Sub-county",NA,NA
166,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",166,"Kabwoya","Sub-county","Sub-county",NA,NA
167,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",167,"Kiziranfumbi","Sub-county","Sub-county",NA,NA
168,239,"UGA","Uganda",9,"Hoima",28,"Buhaguzi",168,"Kyangwali","Sub-county","Sub-county",NA,NA
169,239,"UGA","Uganda",10,"Iganga",29,"Bugweri",169,"Buyanga","Sub-county","Sub-county",NA,NA
170,239,"UGA","Uganda",10,"Iganga",29,"Bugweri",170,"Ibulanku","Sub-county","Sub-county",NA,NA
171,239,"UGA","Uganda",10,"Iganga",29,"Bugweri",171,"Makuutu","Sub-county","Sub-county",NA,NA
172,239,"UGA","Uganda",10,"Iganga",29,"Bugweri",172,"Namalemba","Sub-county","Sub-county",NA,NA
173,239,"UGA","Uganda",10,"Iganga",30,"Busiki",173,"Bulange","Sub-county","Sub-county",NA,NA
174,239,"UGA","Uganda",10,"Iganga",30,"Busiki",174,"Ivukula","Sub-county","Sub-county",NA,NA
175,239,"UGA","Uganda",10,"Iganga",30,"Busiki",175,"Kibaale","Sub-county","Sub-county",NA,NA
176,239,"UGA","Uganda",10,"Iganga",30,"Busiki",176,"Magada","Sub-county","Sub-county",NA,NA
177,239,"UGA","Uganda",10,"Iganga",30,"Busiki",177,"Namutumba","Sub-county","Sub-county",NA,NA
178,239,"UGA","Uganda",10,"Iganga",30,"Busiki",178,"Nsinze","Sub-county","Sub-county",NA,NA
179,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",179,"Bulamagi","Sub-county","Sub-county",NA,NA
180,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",180,"Iganga Tc","Sub-county","Sub-county",NA,NA
181,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",181,"Nabitende","Sub-county","Sub-county",NA,NA
182,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",182,"Nakalama","Sub-county","Sub-county",NA,NA
183,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",183,"Nakigo","Sub-county","Sub-county",NA,NA
184,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",184,"Nambale","Sub-county","Sub-county",NA,NA
185,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",185,"Namungalwe","Sub-county","Sub-county",NA,NA
186,239,"UGA","Uganda",10,"Iganga",31,"Kigulu",186,"Nawandala","Sub-county","Sub-county",NA,NA
187,239,"UGA","Uganda",10,"Iganga",32,"Luuka",187,"Bukanga","Sub-county","Sub-county",NA,NA
188,239,"UGA","Uganda",10,"Iganga",32,"Luuka",188,"Bukooma","Sub-county","Sub-county",NA,NA
189,239,"UGA","Uganda",10,"Iganga",32,"Luuka",189,"Bulongo","Sub-county","Sub-county",NA,NA
190,239,"UGA","Uganda",10,"Iganga",32,"Luuka",190,"Ikumbya","Sub-county","Sub-county",NA,NA
191,239,"UGA","Uganda",10,"Iganga",32,"Luuka",191,"Irongo","Sub-county","Sub-county",NA,NA
192,239,"UGA","Uganda",10,"Iganga",32,"Luuka",192,"Nawampiti","Sub-county","Sub-county",NA,NA
193,239,"UGA","Uganda",10,"Iganga",32,"Luuka",193,"Waibuga","Sub-county","Sub-county",NA,NA
194,239,"UGA","Uganda",11,"Jinja",33,"Butembe",194,"Busedde","Sub-county","Sub-county",NA,NA
195,239,"UGA","Uganda",11,"Jinja",33,"Butembe",195,"Kakira","Sub-county","Sub-county",NA,NA
196,239,"UGA","Uganda",11,"Jinja",33,"Butembe",196,"Mafubira","Sub-county","Sub-county",NA,NA
197,239,"UGA","Uganda",11,"Jinja",34,"Jinja",197,"Central Division","Sub-county","Sub-county",NA,NA
198,239,"UGA","Uganda",11,"Jinja",34,"Jinja",198,"Masese/Walukuba","Sub-county","Sub-county",NA,NA
199,239,"UGA","Uganda",11,"Jinja",34,"Jinja",199,"Mpumudde/Kimaka","Sub-county","Sub-county",NA,NA
200,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",200,"Budondo","Sub-county","Sub-county",NA,NA
201,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",201,"Butagaya","Sub-county","Sub-county",NA,NA
202,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",202,"Buwenge Tc","Sub-county","Sub-county",NA,NA
203,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",203,"Buwenge","Sub-county","Sub-county",NA,NA
204,239,"UGA","Uganda",11,"Jinja",35,"Kagoma",204,"Buyengo","Sub-county","Sub-county",NA,NA
205,239,"UGA","Uganda",12,"Kabale",36,"Kabale",205,"Kabale Central","Sub-county","Sub-county",NA,NA
206,239,"UGA","Uganda",12,"Kabale",36,"Kabale",206,"Kabale Northern","Sub-county","Sub-county",NA,NA
207,239,"UGA","Uganda",12,"Kabale",36,"Kabale",207,"Kabale Southern","Sub-county","Sub-county",NA,NA
208,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",208,"Buhara","Sub-county","Sub-county",NA,NA
209,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",209,"Kaharo","Sub-county","Sub-county",NA,NA
210,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",210,"Kamuganguzi","Sub-county","Sub-county",NA,NA
211,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",211,"Kitumba","Sub-county","Sub-county",NA,NA
212,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",212,"Kyanamira","Sub-county","Sub-county",NA,NA
213,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",213,"Maziba","Sub-county","Sub-county",NA,NA
214,239,"UGA","Uganda",12,"Kabale",37,"Ndorwa",214,"Rubaya","Sub-county","Sub-county",NA,NA
215,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",215,"Bubaare","Sub-county","Sub-county",NA,"Bubare"
216,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",216,"Bufundi","Sub-county","Sub-county",NA,NA
217,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",217,"Hamurwa","Sub-county","Sub-county",NA,NA
218,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",218,"Ikumba","Sub-county","Sub-county",NA,NA
219,239,"UGA","Uganda",12,"Kabale",38,"Rubanda",219,"Muko","Sub-county","Sub-county",NA,NA
220,239,"UGA","Uganda",12,"Kabale",39,"Rukiga",220,"Bukinda","Sub-county","Sub-county",NA,NA
221,239,"UGA","Uganda",12,"Kabale",39,"Rukiga",221,"Kamwezi","Sub-county","Sub-county",NA,NA
222,239,"UGA","Uganda",12,"Kabale",39,"Rukiga",222,"Kashambya","Sub-county","Sub-county",NA,NA
223,239,"UGA","Uganda",12,"Kabale",39,"Rukiga",223,"Rwamucucu","Sub-county","Sub-county",NA,NA
224,239,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",224,"Buhesi","Sub-county","Sub-county",NA,"Buheesi"
225,239,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",225,"Kibiito","Sub-county","Sub-county",NA,NA
226,239,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",226,"Kisomoro","Sub-county","Sub-county",NA,NA
227,239,"UGA","Uganda",13,"Kabarole",40,"Bunyangabu",227,"Rwiimi","Sub-county","Sub-county",NA,NA
228,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",228,"Bukuku","Sub-county","Sub-county",NA,NA
229,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",229,"Busoro","Sub-county","Sub-county",NA,NA
230,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",230,"Hakibaale","Sub-county","Sub-county",NA,NA
231,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",231,"Karambi","Sub-county","Sub-county",NA,NA
232,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",232,"Kichwamba","Sub-county","Sub-county",NA,"Kicwamba"
233,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",233,"Mugusu","Sub-county","Sub-county",NA,NA
234,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",234,"Ruteete","Sub-county","Sub-county",NA,NA
235,239,"UGA","Uganda",13,"Kabarole",41,"Burahya",235,"Rwiimi","Sub-county","Sub-county",NA,NA
236,239,"UGA","Uganda",13,"Kabarole",42,"Fort Portal",236,"Eastern","Sub-county","Sub-county",NA,NA
