"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
17,138,"MLI","Mali",2,"Gao",3,"Bourem",8,"Bourem",17,"Taboye",NA,"Commune","Commune"
18,138,"MLI","Mali",2,"Gao",3,"Bourem",9,"Temera",18,"Temera",NA,"Commune","Commune"
19,138,"MLI","Mali",2,"Gao",4,"Gao",10,"Djebock",19,"Anchawadi","Anchawadj","Commune","Commune"
20,138,"MLI","Mali",2,"Gao",4,"Gao",10,"Djebock",20,"Tilemsi-Gao",NA,"Commune","Commune"
21,138,"MLI","Mali",2,"Gao",4,"Gao",11,"Gao-Central",21,"Gao",NA,"Commune","Commune"
22,138,"MLI","Mali",2,"Gao",4,"Gao",12,"Gao",22,"Gounzoureye",NA,"Commune","Commune"
23,138,"MLI","Mali",2,"Gao",4,"Gao",12,"Gao",23,"Sony-Aliber",NA,"Commune","Commune"
24,138,"MLI","Mali",2,"Gao",4,"Gao",13,"Haoussa-Foulane",24,"Gabero",NA,"Commune","Commune"
25,138,"MLI","Mali",2,"Gao",4,"Gao",14,"In-Tillit",25,"N'Tillit",NA,"Commune","Commune"
26,138,"MLI","Mali",2,"Gao",5,"Ménaka",15,"Anderamboukane",26,"Alata",NA,"Commune","Commune"
27,138,"MLI","Mali",2,"Gao",5,"Ménaka",15,"Anderamboukane",27,"Anderamboukane",NA,"Commune","Commune"
28,138,"MLI","Mali",2,"Gao",5,"Ménaka",16,"Inekar",28,"Inekar",NA,"Commune","Commune"
29,138,"MLI","Mali",2,"Gao",5,"Ménaka",17,"Menaka",29,"Menaka",NA,"Commune","Commune"
30,138,"MLI","Mali",2,"Gao",5,"Ménaka",18,"Tidermene",30,"Tidermene",NA,"Commune","Commune"
31,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",19,"Bafoulabe",31,"Bafoulabe",NA,"Commune","Commune"
32,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",20,"Bamafele",32,"Bamafele",NA,"Commune","Commune"
33,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",21,"Diakon",33,"Diakon",NA,"Commune","Commune"
34,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",22,"Diallan",34,"Diallan",NA,"Commune","Commune"
35,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",23,"Kontela",35,"Kontela",NA,"Commune","Commune"
36,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",24,"Koundian",36,"Diokeli",NA,"Commune","Commune"
37,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",24,"Koundian",37,"Koundian",NA,"Commune","Commune"
38,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",25,"Mahina",38,"Gounfan",NA,"Commune","Commune"
39,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",25,"Mahina",39,"Mahina",NA,"Commune","Commune"
40,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",25,"Mahina",40,"Niambia",NA,"Commune","Commune"
41,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",26,"Oualia",41,"Oualia",NA,"Commune","Commune"
42,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",27,"Oussoubidiagna",42,"Sidibela",NA,"Commune","Commune"
43,138,"MLI","Mali",3,"Kayes",6,"Bafoulabé",27,"Oussoubidiagna",43,"Tomora",NA,"Commune","Commune"
44,138,"MLI","Mali",3,"Kayes",7,"Diéma",28,"Bema",44,"Bema",NA,"Commune","Commune"
45,138,"MLI","Mali",3,"Kayes",7,"Diéma",28,"Bema",45,"Fassou Debe",NA,"Commune","Commune"
46,138,"MLI","Mali",3,"Kayes",7,"Diéma",28,"Bema",46,"Groumera",NA,"Commune","Commune"
47,138,"MLI","Mali",3,"Kayes",7,"Diéma",28,"Bema",47,"Guedebine",NA,"Commune","Commune"
48,138,"MLI","Mali",3,"Kayes",7,"Diéma",29,"Diéma",48,"Dianguirde",NA,"Commune","Commune"
49,138,"MLI","Mali",3,"Kayes",7,"Diéma",29,"Diéma",49,"Diema",NA,"Commune","Commune"
50,138,"MLI","Mali",3,"Kayes",7,"Diéma",30,"Diangounte-Camara",50,"Diangounte Camara",NA,"Commune","Commune"
51,138,"MLI","Mali",3,"Kayes",7,"Diéma",30,"Diangounte-Camara",51,"Fatao",NA,"Commune","Commune"
52,138,"MLI","Mali",3,"Kayes",7,"Diéma",30,"Diangounte-Camara",52,"Lambidou",NA,"Commune","Commune"
53,138,"MLI","Mali",3,"Kayes",7,"Diéma",30,"Diangounte-Camara",53,"Madiga Sacko",NA,"Commune","Commune"
54,138,"MLI","Mali",3,"Kayes",7,"Diéma",31,"Dioumara",54,"Dioumara Koussata",NA,"Commune","Commune"
55,138,"MLI","Mali",3,"Kayes",7,"Diéma",31,"Dioumara",55,"Gomitradougou",NA,"Commune","Commune"
56,138,"MLI","Mali",3,"Kayes",7,"Diéma",32,"Lakamane",56,"Dieoura",NA,"Commune","Commune"
57,138,"MLI","Mali",3,"Kayes",7,"Diéma",32,"Lakamane",57,"Lakamane",NA,"Commune","Commune"
58,138,"MLI","Mali",3,"Kayes",7,"Diéma",32,"Lakamane",58,"Sansankide",NA,"Commune","Commune"
59,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",33,"Dialafara",59,"Dialafara",NA,"Commune","Commune"
60,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",34,"Dombia",60,"Baye-Ken",NA,"Commune","Commune"
61,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",34,"Dombia",61,"Dombia",NA,"Commune","Commune"
62,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",35,"Falea",62,"Falea",NA,"Commune","Commune"
63,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",36,"Faraba",63,"Faraba-Ken",NA,"Commune","Commune"
64,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",36,"Faraba",64,"Kroukoto",NA,"Commune","Commune"
65,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",36,"Faraba",65,"Sagalo",NA,"Commune","Commune"
66,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",37,"Kéniéba",66,"Dabia",NA,"Commune","Commune"
67,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",37,"Kéniéba",67,"Guenegore",NA,"Commune","Commune"
68,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",37,"Kéniéba",68,"Kenieba",NA,"Commune","Commune"
69,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",37,"Kéniéba",69,"Sitakily",NA,"Commune","Commune"
70,138,"MLI","Mali",3,"Kayes",8,"Kéniéba",38,"Kassama",70,"Kassama",NA,"Commune","Commune"
71,138,"MLI","Mali",3,"Kayes",9,"Kayes",39,"Ambidedi",71,"Faleme",NA,"Commune","Commune"
72,138,"MLI","Mali",3,"Kayes",9,"Kayes",39,"Ambidedi",72,"Fegui",NA,"Commune","Commune"
73,138,"MLI","Mali",3,"Kayes",9,"Kayes",39,"Ambidedi",73,"Guidimakan Keri Kaff","Guidimakan Keri Kafo","Commune","Commune"
74,138,"MLI","Mali",3,"Kayes",9,"Kayes",39,"Ambidedi",74,"Kemene Tambo",NA,"Commune","Commune"
75,138,"MLI","Mali",3,"Kayes",9,"Kayes",39,"Ambidedi",75,"Sony",NA,"Commune","Commune"
76,138,"MLI","Mali",3,"Kayes",9,"Kayes",39,"Ambidedi",76,"Tafacirga",NA,"Commune","Commune"
77,138,"MLI","Mali",3,"Kayes",9,"Kayes",40,"Aourou",77,"Djelebou",NA,"Commune","Commune"
78,138,"MLI","Mali",3,"Kayes",9,"Kayes",40,"Aourou",78,"Karakoro",NA,"Commune","Commune"
79,138,"MLI","Mali",3,"Kayes",9,"Kayes",40,"Aourou",79,"Sahel",NA,"Commune","Commune"
80,138,"MLI","Mali",3,"Kayes",9,"Kayes",41,"Diadioumbera",80,"Sero Diamanou",NA,"Commune","Commune"
81,138,"MLI","Mali",3,"Kayes",9,"Kayes",42,"Diamou",81,"Diamou",NA,"Commune","Commune"
82,138,"MLI","Mali",3,"Kayes",9,"Kayes",43,"Kayes",82,"Bangassi",NA,"Commune","Commune"
83,138,"MLI","Mali",3,"Kayes",9,"Kayes",43,"Kayes",83,"Colimbine",NA,"Commune","Commune"
84,138,"MLI","Mali",3,"Kayes",9,"Kayes",43,"Kayes",84,"Gory Gopela",NA,"Commune","Commune"
85,138,"MLI","Mali",3,"Kayes",9,"Kayes",43,"Kayes",85,"Goumera",NA,"Commune","Commune"
86,138,"MLI","Mali",3,"Kayes",9,"Kayes",43,"Kayes",86,"Kayes Commune",NA,"Commune","Commune"
87,138,"MLI","Mali",3,"Kayes",9,"Kayes",43,"Kayes",87,"Khouloum",NA,"Commune","Commune"
88,138,"MLI","Mali",3,"Kayes",9,"Kayes",43,"Kayes",88,"Liberte Dembaya",NA,"Commune","Commune"
89,138,"MLI","Mali",3,"Kayes",9,"Kayes",44,"Koussane",89,"Koussane",NA,"Commune","Commune"
90,138,"MLI","Mali",3,"Kayes",9,"Kayes",45,"Lontou",90,"Hawa Dembaya",NA,"Commune","Commune"
91,138,"MLI","Mali",3,"Kayes",9,"Kayes",45,"Lontou",91,"Logo",NA,"Commune","Commune"
92,138,"MLI","Mali",3,"Kayes",9,"Kayes",46,"Sadiola",92,"Sadiola",NA,"Commune","Commune"
93,138,"MLI","Mali",3,"Kayes",9,"Kayes",47,"Same",93,"Same Diomboma","Same Diomgoma","Commune","Commune"
94,138,"MLI","Mali",3,"Kayes",9,"Kayes",47,"Same",94,"Somankidy",NA,"Commune","Commune"
95,138,"MLI","Mali",3,"Kayes",9,"Kayes",48,"Segala",95,"Koniakary",NA,"Commune","Commune"
96,138,"MLI","Mali",3,"Kayes",9,"Kayes",48,"Segala",96,"Marena Diombougou",NA,"Commune","Commune"
97,138,"MLI","Mali",3,"Kayes",9,"Kayes",48,"Segala",97,"Marintoumania",NA,"Commune","Commune"
98,138,"MLI","Mali",3,"Kayes",9,"Kayes",48,"Segala",98,"Segala",NA,"Commune","Commune"
99,138,"MLI","Mali",3,"Kayes",10,"Kita",49,"Djidian",99,"Djidian",NA,"Commune","Commune"
100,138,"MLI","Mali",3,"Kayes",10,"Kita",49,"Djidian",100,"Namala Guimba","Mamala Guimbala","Commune","Commune"
101,138,"MLI","Mali",3,"Kayes",10,"Kita",49,"Djidian",101,"Saboula",NA,"Commune","Commune"
102,138,"MLI","Mali",3,"Kayes",10,"Kita",49,"Djidian",102,"Souransan Tomoto",NA,"Commune","Commune"
103,138,"MLI","Mali",3,"Kayes",10,"Kita",50,"Kita",103,"Badia",NA,"Commune","Commune"
104,138,"MLI","Mali",3,"Kayes",10,"Kita",50,"Kita",104,"Bendougouba",NA,"Commune","Commune"
105,138,"MLI","Mali",3,"Kayes",10,"Kita",50,"Kita",105,"Benkadi Founia",NA,"Commune","Commune"
106,138,"MLI","Mali",3,"Kayes",10,"Kita",50,"Kita",106,"Boudofo",NA,"Commune","Commune"
107,138,"MLI","Mali",3,"Kayes",10,"Kita",50,"Kita",107,"Kita Commune",NA,"Commune","Commune"
108,138,"MLI","Mali",3,"Kayes",10,"Kita",50,"Kita",108,"Kita Nord",NA,"Commune","Commune"
109,138,"MLI","Mali",3,"Kayes",10,"Kita",50,"Kita",109,"Kita Ouest",NA,"Commune","Commune"
110,138,"MLI","Mali",3,"Kayes",10,"Kita",51,"Kokofata",110,"Bougarybaya",NA,"Commune","Commune"
111,138,"MLI","Mali",3,"Kayes",10,"Kita",51,"Kokofata",111,"Kokofata",NA,"Commune","Commune"
112,138,"MLI","Mali",3,"Kayes",10,"Kita",51,"Kokofata",112,"Tambaga",NA,"Commune","Commune"
113,138,"MLI","Mali",3,"Kayes",10,"Kita",52,"Sagabari",113,"Gadougou 1",NA,"Commune","Commune"
114,138,"MLI","Mali",3,"Kayes",10,"Kita",52,"Sagabari",114,"Gadougou 2",NA,"Commune","Commune"
115,138,"MLI","Mali",3,"Kayes",10,"Kita",52,"Sagabari",115,"Koulou",NA,"Commune","Commune"
116,138,"MLI","Mali",3,"Kayes",10,"Kita",53,"Sebekoro",116,"Kassaro",NA,"Commune","Commune"
117,138,"MLI","Mali",3,"Kayes",10,"Kita",53,"Sebekoro",117,"Kotouba",NA,"Commune","Commune"
118,138,"MLI","Mali",3,"Kayes",10,"Kita",53,"Sebekoro",118,"Madina",NA,"Commune","Commune"
119,138,"MLI","Mali",3,"Kayes",10,"Kita",53,"Sebekoro",119,"Sebekoro",NA,"Commune","Commune"
120,138,"MLI","Mali",3,"Kayes",10,"Kita",54,"Sefeto",120,"Dindako",NA,"Commune","Commune"
121,138,"MLI","Mali",3,"Kayes",10,"Kita",54,"Sefeto",121,"Djougoun",NA,"Commune","Commune"
122,138,"MLI","Mali",3,"Kayes",10,"Kita",54,"Sefeto",122,"Guemoukouraba",NA,"Commune","Commune"
123,138,"MLI","Mali",3,"Kayes",10,"Kita",54,"Sefeto",123,"Kourounikoto",NA,"Commune","Commune"
124,138,"MLI","Mali",3,"Kayes",10,"Kita",54,"Sefeto",124,"Sefeto Nord",NA,"Commune","Commune"
125,138,"MLI","Mali",3,"Kayes",10,"Kita",54,"Sefeto",125,"Sefeto Ouest",NA,"Commune","Commune"
126,138,"MLI","Mali",3,"Kayes",10,"Kita",55,"Sirakoro",126,"Makano",NA,"Commune","Commune"
127,138,"MLI","Mali",3,"Kayes",10,"Kita",55,"Sirakoro",127,"Senko",NA,"Commune","Commune"
128,138,"MLI","Mali",3,"Kayes",10,"Kita",55,"Sirakoro",128,"Sirakoro",NA,"Commune","Commune"
129,138,"MLI","Mali",3,"Kayes",10,"Kita",56,"Toukoto",129,"Kobri",NA,"Commune","Commune"
130,138,"MLI","Mali",3,"Kayes",10,"Kita",56,"Toukoto",130,"Niantanso",NA,"Commune","Commune"
131,138,"MLI","Mali",3,"Kayes",10,"Kita",56,"Toukoto",131,"Toukoto",NA,"Commune","Commune"
132,138,"MLI","Mali",3,"Kayes",11,"Nioro",57,"Gavinane",132,"Diaye Coura",NA,"Commune","Commune"
133,138,"MLI","Mali",3,"Kayes",11,"Nioro",57,"Gavinane",133,"Gavinane",NA,"Commune","Commune"
134,138,"MLI","Mali",3,"Kayes",11,"Nioro",57,"Gavinane",134,"Youri",NA,"Commune","Commune"
135,138,"MLI","Mali",3,"Kayes",11,"Nioro",58,"Gogui",135,"Gogui",NA,"Commune","Commune"
136,138,"MLI","Mali",3,"Kayes",11,"Nioro",59,"Korera-Kore",136,"Korera Kore",NA,"Commune","Commune"
137,138,"MLI","Mali",3,"Kayes",11,"Nioro",60,"Nioro",137,"Guetema",NA,"Commune","Commune"
138,138,"MLI","Mali",3,"Kayes",11,"Nioro",60,"Nioro",138,"Kadiaba Kadiel","Gadiaba Kadiel","Commune","Commune"
139,138,"MLI","Mali",3,"Kayes",11,"Nioro",60,"Nioro",139,"Nioro Commune",NA,"Commune","Commune"
140,138,"MLI","Mali",3,"Kayes",11,"Nioro",60,"Nioro",140,"Nioro Tougoune Ranga","Nioro Tougoune Rangabe","Commune","Commune"
141,138,"MLI","Mali",3,"Kayes",11,"Nioro",60,"Nioro",141,"Yerere",NA,"Commune","Commune"
142,138,"MLI","Mali",3,"Kayes",11,"Nioro",61,"Sandare",142,"Sandare",NA,"Commune","Commune"
143,138,"MLI","Mali",3,"Kayes",11,"Nioro",62,"Simbi",143,"Simbi",NA,"Commune","Commune"
144,138,"MLI","Mali",3,"Kayes",11,"Nioro",63,"Trongoumbe",144,"Baniere Kore",NA,"Commune","Commune"
145,138,"MLI","Mali",3,"Kayes",11,"Nioro",63,"Trongoumbe",145,"Diabigue",NA,"Commune","Commune"
146,138,"MLI","Mali",3,"Kayes",11,"Nioro",63,"Trongoumbe",146,"Diarra",NA,"Commune","Commune"
147,138,"MLI","Mali",3,"Kayes",11,"Nioro",63,"Trongoumbe",147,"Troungoumbe",NA,"Commune","Commune"
148,138,"MLI","Mali",3,"Kayes",12,"Yélimané",64,"Kirane",148,"Kirane Kaniaga",NA,"Commune","Commune"
149,138,"MLI","Mali",3,"Kayes",12,"Yélimané",64,"Kirane",149,"Kremis",NA,"Commune","Commune"
150,138,"MLI","Mali",3,"Kayes",12,"Yélimané",65,"Marena",150,"Tringa","Tringa Marena","Commune","Commune"
151,138,"MLI","Mali",3,"Kayes",12,"Yélimané",66,"Tambacara",151,"Diafounou Diongaga",NA,"Commune","Commune"
152,138,"MLI","Mali",3,"Kayes",12,"Yélimané",66,"Tambacara",152,"Diafounou Gory",NA,"Commune","Commune"
153,138,"MLI","Mali",3,"Kayes",12,"Yélimané",66,"Tambacara",153,"Konsiga",NA,"Commune","Commune"
154,138,"MLI","Mali",3,"Kayes",12,"Yélimané",66,"Tambacara",154,"Marekaffo",NA,"Commune","Commune"
155,138,"MLI","Mali",3,"Kayes",12,"Yélimané",67,"Yelimane-Central",155,"Fanga",NA,"Commune","Commune"
156,138,"MLI","Mali",3,"Kayes",12,"Yélimané",67,"Yelimane-Central",156,"Gory",NA,"Commune","Commune"
157,138,"MLI","Mali",3,"Kayes",12,"Yélimané",67,"Yelimane-Central",157,"Guidime",NA,"Commune","Commune"
158,138,"MLI","Mali",3,"Kayes",12,"Yélimané",67,"Yelimane-Central",158,"Soumpou",NA,"Commune","Commune"
159,138,"MLI","Mali",3,"Kayes",12,"Yélimané",67,"Yelimane-Central",159,"Toya",NA,"Commune","Commune"
160,138,"MLI","Mali",4,"Kidal",13,"Abeïbara",68,"Abeibara",160,"Abeibara",NA,"Commune","Commune"
161,138,"MLI","Mali",4,"Kidal",13,"Abeïbara",69,"Bouressa",161,"Boghassa",NA,"Commune","Commune"
162,138,"MLI","Mali",4,"Kidal",13,"Abeïbara",70,"Tinzawatene",162,"Tinzawatene",NA,"Commune","Commune"
163,138,"MLI","Mali",4,"Kidal",14,"Kidal",71,"Anefif",163,"Anefif",NA,"Commune","Commune"
164,138,"MLI","Mali",4,"Kidal",14,"Kidal",72,"Essouk",164,"Essouk",NA,"Commune","Commune"
165,138,"MLI","Mali",4,"Kidal",14,"Kidal",73,"Kidal",165,"Kidal",NA,"Commune","Commune"
166,138,"MLI","Mali",4,"Kidal",15,"Tessalit",74,"Adjelhoc",166,"Adjelhoc",NA,"Commune","Commune"
167,138,"MLI","Mali",4,"Kidal",15,"Tessalit",75,"Tessalit",167,"Tessalit",NA,"Commune","Commune"
168,138,"MLI","Mali",4,"Kidal",15,"Tessalit",76,"Timtaghene",168,"Timtaghene",NA,"Commune","Commune"
169,138,"MLI","Mali",4,"Kidal",16,"Tin-Essako",77,"Abiyou",169,"Abiyou",NA,"Commune","Commune"
170,138,"MLI","Mali",4,"Kidal",16,"Tin-Essako",78,"Tinessako",170,"Tinessako",NA,"Commune","Commune"
171,138,"MLI","Mali",4,"Kidal",16,"Tin-Essako",79,"Tinesserine",171,"Tinesserine",NA,"Commune","Commune"
172,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",80,"Banamba-Central",172,"Banamba",NA,"Commune","Commune"
173,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",80,"Banamba-Central",173,"Ben Kadi",NA,"Commune","Commune"
174,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",81,"Boron",174,"Boron",NA,"Commune","Commune"
175,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",82,"Madina-Sako",175,"Madina Sacko",NA,"Commune","Commune"
176,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",83,"Sebete",176,"Sebete",NA,"Commune","Commune"
177,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",83,"Sebete",177,"Toubacoro",NA,"Commune","Commune"
178,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",84,"Toubakoura",178,"Duguwolowula",NA,"Commune","Commune"
179,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",85,"Toukouroba",179,"Kiban",NA,"Commune","Commune"
180,138,"MLI","Mali",5,"Koulikoro",17,"Banamba",85,"Toukouroba",180,"Toukoroba",NA,"Commune","Commune"
181,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",86,"Banco",181,"Banco",NA,"Commune","Commune"
182,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",86,"Banco",182,"N'Golobougou",NA,"Commune","Commune"
183,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",87,"Beleko",183,"Benkadi-Dio","Benkadi","Commune","Commune"
184,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",87,"Beleko",184,"Diedougou-Dio","Diedougou","Commune","Commune"
185,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",87,"Beleko",185,"Dolendougou",NA,"Commune","Commune"
186,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",87,"Beleko",186,"Jekafo",NA,"Commune","Commune"
187,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",88,"Dioïla",187,"Degnekoro",NA,"Commune","Commune"
188,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",88,"Dioïla",188,"Kaladougou",NA,"Commune","Commune"
189,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",88,"Dioïla",189,"Kemekafo",NA,"Commune","Commune"
190,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",88,"Dioïla",190,"Kilidougou",NA,"Commune","Commune"
191,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",88,"Dioïla",191,"N'Garadougou",NA,"Commune","Commune"
192,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",88,"Dioïla",192,"Wacoro",NA,"Commune","Commune"
193,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",89,"Fana",193,"Binko",NA,"Commune","Commune"
194,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",89,"Fana",194,"Diouman",NA,"Commune","Commune"
195,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",89,"Fana",195,"Guegneka",NA,"Commune","Commune"
196,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",89,"Fana",196,"Kerela",NA,"Commune","Commune"
197,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",89,"Fana",197,"Nangola",NA,"Commune","Commune"
198,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",89,"Fana",198,"Tenindougou",NA,"Commune","Commune"
199,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",89,"Fana",199,"Zan Coulibaly",NA,"Commune","Commune"
200,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",90,"Massigui",200,"Massigui",NA,"Commune","Commune"
201,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",90,"Massigui",201,"Niantjila",NA,"Commune","Commune"
202,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",91,"Mena",202,"Diebe",NA,"Commune","Commune"
203,138,"MLI","Mali",5,"Koulikoro",18,"Dioïla",91,"Mena",203,"N'Dlondougou",NA,"Commune","Commune"
204,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",92,"Kangaba",204,"Kaniogo",NA,"Commune","Commune"
205,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",92,"Kangaba",205,"Maramandougou",NA,"Commune","Commune"
206,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",92,"Kangaba",206,"Minidian",NA,"Commune","Commune"
207,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",92,"Kangaba",207,"Nouga",NA,"Commune","Commune"
208,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",92,"Kangaba",208,"Selefougou",NA,"Commune","Commune"
209,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",93,"Narena",209,"Balan Bakama",NA,"Commune","Commune"
210,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",93,"Narena",210,"Benkadi-Kan","Benkadi","Commune","Commune"
211,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",93,"Narena",211,"Karan",NA,"Urban Commune","Urban Commune"
212,138,"MLI","Mali",5,"Koulikoro",19,"Kangaba",93,"Narena",212,"Narena",NA,"Commune","Commune"
213,138,"MLI","Mali",5,"Koulikoro",20,"Kati",94,"Baguineda",213,"Baguineda",NA,"Commune","Commune"
214,138,"MLI","Mali",5,"Koulikoro",20,"Kati",94,"Baguineda",214,"Mountougoula",NA,"Commune","Commune"
215,138,"MLI","Mali",5,"Koulikoro",20,"Kati",94,"Baguineda",215,"N'Gouraba",NA,"Commune","Commune"
216,138,"MLI","Mali",5,"Koulikoro",20,"Kati",94,"Baguineda",216,"Tiele",NA,"Commune","Commune"
217,138,"MLI","Mali",5,"Koulikoro",20,"Kati",95,"Kalban-Coro",217,"Dialakorodji",NA,"Commune","Commune"
218,138,"MLI","Mali",5,"Koulikoro",20,"Kati",95,"Kalban-Coro",218,"Dogodouman",NA,"Commune","Commune"
219,138,"MLI","Mali",5,"Koulikoro",20,"Kati",95,"Kalban-Coro",219,"Kalabancoro",NA,"Commune","Commune"
220,138,"MLI","Mali",5,"Koulikoro",20,"Kati",95,"Kalban-Coro",220,"Mande",NA,"Commune","Commune"
221,138,"MLI","Mali",5,"Koulikoro",20,"Kati",95,"Kalban-Coro",221,"Moribabougou",NA,"Commune","Commune"
222,138,"MLI","Mali",5,"Koulikoro",20,"Kati",95,"Kalban-Coro",222,"N'Gabacoro Droit","N'Gabacoro","Commune","Commune"
223,138,"MLI","Mali",5,"Koulikoro",20,"Kati",95,"Kalban-Coro",223,"Safo",NA,"Commune","Commune"
224,138,"MLI","Mali",5,"Koulikoro",20,"Kati",95,"Kalban-Coro",224,"Sangarebougou",NA,"Commune","Commune"
