"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
34,223,"CHE","Switzerland",1,"Aargau",2,"Baden",34,"Turgi","Commune","Municipality",NA,NA
35,223,"CHE","Switzerland",1,"Aargau",2,"Baden",35,"Untersiggenthal","Commune","Municipality",NA,NA
36,223,"CHE","Switzerland",1,"Aargau",2,"Baden",36,"Würenlingen","Commune","Municipality",NA,NA
37,223,"CHE","Switzerland",1,"Aargau",2,"Baden",37,"Würenlos","Commune","Municipality",NA,NA
38,223,"CHE","Switzerland",1,"Aargau",2,"Baden",38,"Wettingen","Commune","Municipality",NA,NA
39,223,"CHE","Switzerland",1,"Aargau",2,"Baden",39,"Wohlenschwil","Commune","Municipality",NA,NA
40,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",40,"Arni","Commune","Municipality",NA,NA
41,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",41,"Büttikon","Commune","Municipality",NA,NA
42,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",42,"Berikon","Commune","Municipality",NA,NA
43,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",43,"Bremgarten","Commune","Municipality",NA,NA
44,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",44,"Dottikon","Commune","Municipality",NA,NA
45,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",45,"Eggenwil","Commune","Municipality",NA,NA
46,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",46,"Fischbach-Göslikon","Commune","Municipality",NA,NA
47,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",47,"Hägglingen","Commune","Municipality",NA,NA
48,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",48,"Hermetschwil-Staffeln","Commune","Municipality",NA,NA
49,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",49,"Hilfikon","Commune","Municipality",NA,NA
50,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",50,"Islisberg","Commune","Municipality",NA,NA
51,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",51,"Jonen","Commune","Municipality",NA,NA
52,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",52,"Niederwil","Commune","Municipality",NA,NA
53,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",53,"Oberlunkhofen","Commune","Municipality",NA,NA
54,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",54,"Oberwil-Lieli","Commune","Municipality",NA,NA
55,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",55,"Rudolfstetten-Friedlisberg","Commune","Municipality",NA,NA
56,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",56,"Sarmenstorf","Commune","Municipality",NA,NA
57,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",57,"Tägerig","Commune","Municipality",NA,NA
58,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",58,"Uezwil","Commune","Municipality",NA,NA
59,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",59,"Unterlunkhofen","Commune","Municipality",NA,NA
60,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",60,"Villmergen","Commune","Municipality",NA,NA
61,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",61,"Widen","Commune","Municipality",NA,NA
62,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",62,"Wohlen","Commune","Municipality",NA,NA
63,223,"CHE","Switzerland",1,"Aargau",3,"Bremgarten",63,"Zufikon","Commune","Municipality",NA,NA
64,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",64,"Auenstein","Commune","Municipality",NA,NA
65,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",65,"Bözen","Commune","Municipality",NA,NA
66,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",66,"Birr","Commune","Municipality",NA,NA
67,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",67,"Birrhard","Commune","Municipality",NA,NA
68,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",68,"Brugg","Commune","Municipality",NA,NA
69,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",69,"Effingen","Commune","Municipality",NA,NA
70,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",70,"Elfingen","Commune","Municipality",NA,NA
71,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",71,"Gallenkirch","Commune","Municipality",NA,NA
72,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",72,"Habsburg","Commune","Municipality",NA,NA
73,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",73,"Hausen","Commune","Municipality",NA,NA
74,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",74,"Hottwil","Commune","Municipality",NA,NA
75,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",75,"Linn","Commune","Municipality",NA,NA
76,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",76,"Lupfig","Commune","Municipality",NA,NA
77,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",77,"Mönthal","Commune","Municipality",NA,NA
78,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",78,"Mülligen","Commune","Municipality",NA,NA
79,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",79,"Mandach","Commune","Municipality",NA,NA
80,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",80,"Oberbözberg","Commune","Municipality",NA,NA
81,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",81,"Oberflachs","Commune","Municipality",NA,NA
82,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",82,"Rüfenach","Commune","Municipality",NA,NA
83,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",83,"Remigen","Commune","Municipality",NA,NA
84,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",84,"Riniken","Commune","Municipality",NA,NA
85,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",85,"Scherz","Commune","Municipality",NA,NA
86,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",86,"Schinznach Bad","Commune","Municipality",NA,NA
87,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",87,"Schinznach Dorf","Commune","Municipality",NA,NA
88,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",88,"Thalheim","Commune","Municipality",NA,NA
89,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",89,"Umiken","Commune","Municipality",NA,NA
90,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",90,"Unterbözberg","Commune","Municipality",NA,NA
91,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",91,"Veltheim","Commune","Municipality",NA,NA
92,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",92,"Villigen","Commune","Municipality",NA,NA
93,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",93,"Villnachern","Commune","Municipality",NA,NA
94,223,"CHE","Switzerland",1,"Aargau",4,"Brugg",94,"Windisch","Commune","Municipality",NA,NA
95,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",95,"Beinwil am See","Commune","Municipality",NA,NA
96,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",96,"Birrwil","Commune","Municipality",NA,NA
97,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",97,"Burg","Commune","Municipality",NA,NA
98,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",98,"Dürrenäsch","Commune","Municipality",NA,NA
99,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",99,"Gontenschwil","Commune","Municipality",NA,NA
100,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",100,"Hallwilersee","Water body","Water body",NA,NA
101,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",101,"Holziken","Commune","Municipality",NA,NA
102,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",102,"Leimbach","Commune","Municipality",NA,NA
103,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",103,"Leutwil","Commune","Municipality",NA,NA
104,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",104,"Menziken","Commune","Municipality",NA,NA
105,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",105,"Oberkulm","Commune","Municipality",NA,NA
106,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",106,"Reinach","Commune","Municipality",NA,NA
107,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",107,"Schöftland","Commune","Municipality",NA,NA
108,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",108,"Schlossrued","Commune","Municipality",NA,NA
109,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",109,"Schmiedrued","Commune","Municipality",NA,NA
110,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",110,"Teufenthal","Commune","Municipality",NA,NA
111,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",111,"Unterkulm","Commune","Municipality",NA,NA
112,223,"CHE","Switzerland",1,"Aargau",5,"Kulm",112,"Zetzwil","Commune","Municipality",NA,NA
113,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",113,"Eiken","Commune","Municipality",NA,NA
114,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",114,"Etzgen","Commune","Municipality",NA,NA
115,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",115,"Frick","Commune","Municipality",NA,NA
116,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",116,"Gansingen","Commune","Municipality",NA,NA
117,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",117,"Gipf-Oberfrick","Commune","Municipality",NA,NA
118,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",118,"Herznach","Commune","Municipality",NA,NA
119,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",119,"Hornussen","Commune","Municipality",NA,NA
120,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",120,"Ittenthal","Commune","Municipality",NA,NA
121,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",121,"Kaisten","Commune","Municipality",NA,NA
122,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",122,"Laufenburg","Commune","Municipality",NA,NA
123,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",123,"Münchwilen","Commune","Municipality",NA,NA
124,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",124,"Mettau","Commune","Municipality",NA,NA
125,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",125,"Oberhof","Commune","Municipality",NA,NA
126,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",126,"Oberhofen","Commune","Municipality",NA,NA
127,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",127,"Oeschgen","Commune","Municipality",NA,NA
128,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",128,"Schwaderloch","Commune","Municipality",NA,NA
129,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",129,"Sisseln","Commune","Municipality",NA,NA
130,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",130,"Sulz","Commune","Municipality",NA,NA
131,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",131,"Ueken","Commune","Municipality",NA,NA
132,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",132,"Wölflinswil","Commune","Municipality",NA,NA
133,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",133,"Wil","Commune","Municipality",NA,NA
134,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",134,"Wittnau","Commune","Municipality",NA,NA
135,223,"CHE","Switzerland",1,"Aargau",6,"Laufenburg",135,"Zeihen","Commune","Municipality",NA,NA
136,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",136,"Ammerswil","Commune","Municipality",NA,NA
137,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",137,"Boniswil","Commune","Municipality",NA,NA
138,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",138,"Brunegg","Commune","Municipality",NA,NA
139,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",139,"Dintikon","Commune","Municipality",NA,NA
140,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",140,"Egliswil","Commune","Municipality",NA,NA
141,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",141,"Fahrwangen","Commune","Municipality",NA,NA
142,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",142,"Hallwil","Commune","Municipality",NA,NA
143,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",143,"Hendschiken","Commune","Municipality",NA,NA
144,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",144,"Holderbank","Commune","Municipality",NA,NA
145,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",145,"Hunzenschwil","Commune","Municipality",NA,NA
146,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",146,"Lenzburg","Commune","Municipality",NA,NA
147,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",147,"Möriken-Wildegg","Commune","Municipality",NA,NA
148,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",148,"Meisterschwanden","Commune","Municipality",NA,NA
149,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",149,"Niederlenz","Commune","Municipality",NA,NA
150,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",150,"Othmarsingen","Commune","Municipality",NA,NA
151,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",151,"Rupperswil","Commune","Municipality",NA,NA
152,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",152,"Schafisheim","Commune","Municipality",NA,NA
153,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",153,"Seengen","Commune","Municipality",NA,NA
154,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",154,"Seon","Commune","Municipality",NA,NA
155,223,"CHE","Switzerland",1,"Aargau",7,"Lenzburg",155,"Staufen","Commune","Municipality",NA,NA
156,223,"CHE","Switzerland",1,"Aargau",8,"Muri",156,"Abtwil","Commune","Municipality",NA,NA
157,223,"CHE","Switzerland",1,"Aargau",8,"Muri",157,"Aristau","Commune","Municipality",NA,NA
158,223,"CHE","Switzerland",1,"Aargau",8,"Muri",158,"Auw","Commune","Municipality",NA,NA
159,223,"CHE","Switzerland",1,"Aargau",8,"Muri",159,"Bünzen","Commune","Municipality",NA,NA
160,223,"CHE","Switzerland",1,"Aargau",8,"Muri",160,"Beinwil","Commune","Municipality",NA,NA
161,223,"CHE","Switzerland",1,"Aargau",8,"Muri",161,"Benzenschwil","Commune","Municipality",NA,NA
162,223,"CHE","Switzerland",1,"Aargau",8,"Muri",162,"Besenbüren","Commune","Municipality",NA,NA
163,223,"CHE","Switzerland",1,"Aargau",8,"Muri",163,"Bettwil","Commune","Municipality",NA,NA
164,223,"CHE","Switzerland",1,"Aargau",8,"Muri",164,"Boswil","Commune","Municipality",NA,NA
165,223,"CHE","Switzerland",1,"Aargau",8,"Muri",165,"Buttwil","Commune","Municipality",NA,NA
166,223,"CHE","Switzerland",1,"Aargau",8,"Muri",166,"Dietwil","Commune","Municipality",NA,NA
167,223,"CHE","Switzerland",1,"Aargau",8,"Muri",167,"Geltwil","Commune","Municipality",NA,NA
168,223,"CHE","Switzerland",1,"Aargau",8,"Muri",168,"Kallern","Commune","Municipality",NA,NA
169,223,"CHE","Switzerland",1,"Aargau",8,"Muri",169,"Mühlau","Commune","Municipality",NA,NA
170,223,"CHE","Switzerland",1,"Aargau",8,"Muri",170,"Merenschwand","Commune","Municipality",NA,NA
171,223,"CHE","Switzerland",1,"Aargau",8,"Muri",171,"Muri","Commune","Municipality",NA,NA
172,223,"CHE","Switzerland",1,"Aargau",8,"Muri",172,"Oberrüti","Commune","Municipality",NA,NA
173,223,"CHE","Switzerland",1,"Aargau",8,"Muri",173,"Rottenschwil","Commune","Municipality",NA,NA
174,223,"CHE","Switzerland",1,"Aargau",8,"Muri",174,"Sins","Commune","Municipality",NA,NA
175,223,"CHE","Switzerland",1,"Aargau",8,"Muri",175,"Waltenschwil","Commune","Municipality",NA,NA
176,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",176,"Hellikon","Commune","Municipality",NA,NA
177,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",177,"Kaiseraugst","Commune","Municipality",NA,NA
178,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",178,"Möhlin","Commune","Municipality",NA,NA
179,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",179,"Magden","Commune","Municipality",NA,NA
180,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",180,"Mumpf","Commune","Municipality",NA,NA
181,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",181,"Obermumpf","Commune","Municipality",NA,NA
182,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",182,"Olsberg","Commune","Municipality",NA,NA
183,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",183,"Rheinfelden","Commune","Municipality",NA,NA
184,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",184,"Schupfart","Commune","Municipality",NA,NA
185,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",185,"Stein","Commune","Municipality",NA,NA
186,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",186,"Wallbach","Commune","Municipality",NA,NA
187,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",187,"Wegenstetten","Commune","Municipality",NA,NA
188,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",188,"Zeiningen","Commune","Municipality",NA,NA
189,223,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",189,"Zuzgen","Commune","Municipality",NA,NA
190,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",190,"Aarburg","Commune","Municipality",NA,NA
191,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",191,"Attelwil","Commune","Municipality",NA,NA
192,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",192,"Bottenwil","Commune","Municipality",NA,NA
193,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",193,"Brittnau","Commune","Municipality",NA,NA
194,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",194,"Kölliken","Commune","Municipality",NA,NA
195,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",195,"Kirchleerau","Commune","Municipality",NA,NA
196,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",196,"Moosleerau","Commune","Municipality",NA,NA
197,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",197,"Murgenthal","Commune","Municipality",NA,NA
198,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",198,"Oftringen","Commune","Municipality",NA,NA
199,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",199,"Reitnau","Commune","Municipality",NA,NA
200,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",200,"Rothrist","Commune","Municipality",NA,NA
201,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",201,"Safenwil","Commune","Municipality",NA,NA
202,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",202,"Staffelbach","Commune","Municipality",NA,NA
203,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",203,"Strengelbach","Commune","Municipality",NA,NA
204,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",204,"Uerkheim","Commune","Municipality",NA,NA
205,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",205,"Vordemwald","Commune","Municipality",NA,NA
206,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",206,"Wiliberg","Commune","Municipality",NA,NA
207,223,"CHE","Switzerland",1,"Aargau",10,"Zofingen",207,"Zofingen","Commune","Municipality",NA,NA
208,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",208,"Böbikon","Commune","Municipality",NA,NA
209,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",209,"Böttstein","Commune","Municipality",NA,NA
210,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",210,"Baldingen","Commune","Municipality",NA,NA
211,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",211,"Döttingen","Commune","Municipality",NA,NA
212,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",212,"Endingen","Commune","Municipality",NA,NA
213,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",213,"Fisibach","Commune","Municipality",NA,NA
214,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",214,"Full-Reuenthal","Commune","Municipality",NA,NA
215,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",215,"Kaiserstuhl","Commune","Municipality",NA,NA
216,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",216,"Klingnau","Commune","Municipality",NA,NA
217,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",217,"Koblenz","Commune","Municipality",NA,NA
218,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",218,"Leibstadt","Commune","Municipality",NA,NA
219,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",219,"Lengnau","Commune","Municipality",NA,NA
220,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",220,"Leuggern","Commune","Municipality",NA,NA
221,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",221,"Mellikon","Commune","Municipality",NA,NA
222,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",222,"Rümikon","Commune","Municipality",NA,NA
223,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",223,"Rekingen","Commune","Municipality",NA,NA
224,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",224,"Rietheim","Commune","Municipality",NA,NA
225,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",225,"Schneisingen","Commune","Municipality",NA,NA
226,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",226,"Siglistorf","Commune","Municipality",NA,NA
227,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",227,"Tegerfelden","Commune","Municipality",NA,NA
228,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",228,"Unterendingen","Commune","Municipality",NA,NA
229,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",229,"Wislikofen","Commune","Municipality",NA,NA
230,223,"CHE","Switzerland",1,"Aargau",11,"Zurzach",230,"Zurzach","Commune","Municipality",NA,NA
231,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",231,"Bühler","Commune","Municipality",NA,NA
232,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",232,"Gais","Commune","Municipality",NA,NA
233,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",233,"Grub","Commune","Municipality",NA,NA
234,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",234,"Heiden","Commune","Municipality",NA,NA
235,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",235,"Herisau","Commune","Municipality",NA,NA
236,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",236,"Hundwil","Commune","Municipality",NA,NA
237,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",237,"Lutzenberg","Commune","Municipality",NA,NA
238,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",238,"Rehetobel","Commune","Municipality",NA,NA
239,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",239,"Reute","Commune","Municipality",NA,NA
240,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",240,"Schönengrund","Commune","Municipality",NA,NA
241,223,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",241,"Schwellbrunn","Commune","Municipality",NA,NA
